epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.225652,2.201852,0.064415,0.173540,0.000458,2.236942,2.213290,0.074901,0.161622,"tensor(0.0243, device='cuda:3')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.2500, 0.0750, 0.0000, 0.0000],
       device='cuda:3')","tensor(0.0107, device='cuda:3')","tensor(0.0074, device='cuda:3')"
1,2.222320,2.198553,0.064185,0.173466,0.000224,2.229089,2.205130,0.074898,0.164692,"tensor(0.0270, device='cuda:3')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.2917, 0.0750, 0.0000, 0.0000],
       device='cuda:3')","tensor(0.0114, device='cuda:3')","tensor(0.0074, device='cuda:3')"
2,2.209106,2.185413,0.063831,0.173077,0.000212,2.207406,2.183344,0.075720,0.164904,"tensor(0.0622, device='cuda:3')","tensor([0.0000, 0.0286, 0.0000, 0.0000, 0.0000, 0.6667, 0.1500, 0.0000, 0.0000],
       device='cuda:3')","tensor(0.0288, device='cuda:3')","tensor(0.0245, device='cuda:3')"
3,2.182534,2.158815,0.064780,0.172388,0.000202,2.168669,2.144237,0.079930,0.164395,"tensor(0.2324, device='cuda:3')","tensor([0.2258, 0.4571, 0.0455, 0.2955, 0.1034, 1.0000, 0.4750, 0.0000, 0.0000],
       device='cuda:3')","tensor(0.2188, device='cuda:3')","tensor(0.4602, device='cuda:3')"
4,2.138587,2.114404,0.070068,0.171742,0.000193,2.107367,2.081845,0.090493,0.164729,"tensor(0.5649, device='cuda:3')","tensor([0.7097, 0.9143, 0.3636, 0.7500, 0.8966, 1.0000, 1.0000, 0.0000, 0.0000],
       device='cuda:3')","tensor(0.5271, device='cuda:3')","tensor(0.5467, device='cuda:3')"
5,2.070334,2.044852,0.083014,0.171791,0.000179,2.010645,1.983595,0.104457,0.166045,"tensor(0.7405, device='cuda:3')","tensor([0.9032, 0.9714, 0.8295, 0.9318, 1.0000, 1.0000, 1.0000, 0.0400, 0.1034],
       device='cuda:3')","tensor(0.6619, device='cuda:3')","tensor(0.8011, device='cuda:3')"
6,1.962668,1.936158,0.092802,0.172276,0.000165,1.860260,1.833055,0.105038,0.167013,"tensor(0.8243, device='cuda:3')","tensor([0.9355, 0.9714, 0.9205, 1.0000, 1.0000, 1.0000, 1.0000, 0.2400, 0.4138],
       device='cuda:3')","tensor(0.7820, device='cuda:3')","tensor(0.8376, device='cuda:3')"
7,1.816299,1.789610,0.093296,0.173580,0.000145,1.678053,1.650456,0.107316,0.168648,"tensor(0.8811, device='cuda:3')","tensor([1.0000, 0.9714, 0.9659, 1.0000, 1.0000, 1.0000, 1.0000, 0.3800, 0.6897],
       device='cuda:3')","tensor(0.8584, device='cuda:3')","tensor(0.8769, device='cuda:3')"
8,1.658262,1.630927,0.098788,0.174549,0.000128,1.500802,1.472646,0.113439,0.168123,"tensor(0.9189, device='cuda:3')","tensor([1.0000, 0.9714, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.5800, 0.8276],
       device='cuda:3')","tensor(0.9087, device='cuda:3')","tensor(0.9117, device='cuda:3')"
9,1.506185,1.477777,0.109294,0.174779,0.000111,1.336788,1.308185,0.117207,0.168823,"tensor(0.9486, device='cuda:3')","tensor([1.0000, 0.9714, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.7800, 0.8621],
       device='cuda:3')","tensor(0.9429, device='cuda:3')","tensor(0.9387, device='cuda:3')"
10,1.363530,1.334554,0.115798,0.173955,0.000084,1.191639,1.162739,0.120562,0.168441,"tensor(0.9595, device='cuda:3')","tensor([1.0000, 0.9714, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.8400, 0.8621],
       device='cuda:3')","tensor(0.9533, device='cuda:3')","tensor(0.9501, device='cuda:3')"
11,1.236882,1.207687,0.118429,0.173513,0.000061,1.059983,1.031047,0.122166,0.167193,"tensor(0.9649, device='cuda:3')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9200, 0.8966],
       device='cuda:3')","tensor(0.9630, device='cuda:3')","tensor(0.9604, device='cuda:3')"
12,1.126126,1.097310,0.116046,0.172105,0.000050,0.948009,0.919343,0.122250,0.164411,"tensor(0.9757, device='cuda:3')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9600, 0.9310],
       device='cuda:3')","tensor(0.9749, device='cuda:3')","tensor(0.9738, device='cuda:3')"
13,1.031941,1.003100,0.117664,0.170739,0.000045,0.845424,0.816689,0.122231,0.165121,"tensor(0.9757, device='cuda:3')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:3')","tensor(0.9756, device='cuda:3')","tensor(0.9763, device='cuda:3')"
14,0.952372,0.923354,0.120299,0.169881,0.000040,0.765427,0.736668,0.124349,0.163239,"tensor(0.9757, device='cuda:3')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:3')","tensor(0.9756, device='cuda:3')","tensor(0.9763, device='cuda:3')"
15,0.885678,0.856466,0.123182,0.168933,0.000036,0.696021,0.666636,0.132259,0.161589,"tensor(0.9784, device='cuda:3')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:3')","tensor(0.9779, device='cuda:3')","tensor(0.9776, device='cuda:3')"
