loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.851193, 0.656924, 0.656924, 0.656326, 0.658024, 0.656924, 20378.26 M Ops, 2078.48 M Ops, 1588.82 M Ops, 11.0878 M, 0.3828 %, 9179.20 uJ, 0.615210, 0.698638
