epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.703035,0.692931,1.010326,0.699401,0.690165,0.923597,0.547389,0.547389,0.546622,0.547712
1,0.692223,0.682275,0.994829,0.681970,0.672856,0.911417,0.587117,0.587117,0.574147,0.599202
2,0.649708,0.640239,0.946828,0.642688,0.633303,0.938453,0.644438,0.644438,0.643539,0.645911
3,0.581502,0.572273,0.922877,0.653790,0.644698,0.909293,0.645006,0.645006,0.644975,0.645057
4,0.507807,0.498592,0.921478,0.686559,0.677317,0.924200,0.649262,0.649262,0.647431,0.652430
5,0.437759,0.428660,0.909947,0.713143,0.703643,0.950013,0.652384,0.652384,0.652293,0.652543
6,0.386718,0.377527,0.919149,0.807580,0.797463,1.011689,0.635074,0.635074,0.632410,0.639106
7,0.357310,0.348158,0.915238,0.797481,0.787550,0.993177,0.635925,0.635925,0.632724,0.640835
8,0.329667,0.320640,0.902749,0.843518,0.833696,0.982134,0.633939,0.633939,0.633292,0.634890
9,0.310969,0.302078,0.889084,0.951363,0.941817,0.954600,0.621737,0.621737,0.606883,0.643411
10,0.290261,0.281690,0.857070,0.866670,0.857585,0.908426,0.642168,0.642168,0.641626,0.643033
11,0.275367,0.267064,0.830353,0.885568,0.877022,0.854516,0.645289,0.645289,0.642803,0.649450
12,0.264668,0.256885,0.778263,0.919364,0.911136,0.822719,0.624574,0.624574,0.620941,0.629541
13,0.258205,0.250626,0.757864,0.924161,0.916188,0.797235,0.632520,0.632520,0.623311,0.646883
14,0.242208,0.234967,0.724071,0.830706,0.822859,0.784684,0.642168,0.642168,0.640729,0.644482
15,0.239360,0.232352,0.700788,0.874360,0.866760,0.760042,0.651249,0.651249,0.648651,0.655858
16,0.236240,0.229408,0.683221,0.951508,0.943991,0.751720,0.626844,0.626845,0.623105,0.632086
17,0.232437,0.225763,0.667452,0.866657,0.859148,0.750896,0.643871,0.643871,0.643807,0.643973
18,0.230227,0.223567,0.665982,0.856422,0.849072,0.734994,0.646425,0.646425,0.646405,0.646456
19,0.225833,0.219212,0.662058,0.902327,0.895118,0.720929,0.645289,0.645289,0.644481,0.646622
20,0.221138,0.214636,0.650211,0.906496,0.899316,0.717932,0.633087,0.633087,0.631334,0.635668
21,0.220568,0.214128,0.643973,0.877770,0.870685,0.708439,0.643303,0.643303,0.642274,0.644971
22,0.214643,0.208348,0.629494,0.882192,0.875307,0.688521,0.655505,0.655505,0.655290,0.655894
23,0.216614,0.210406,0.620769,0.887108,0.880263,0.684553,0.641317,0.641317,0.638065,0.646584
24,0.210985,0.204907,0.607765,0.917807,0.911091,0.671538,0.639614,0.639614,0.632450,0.651420
25,0.214227,0.208265,0.596244,0.882395,0.875812,0.658271,0.646992,0.646992,0.646317,0.648124
26,0.209733,0.203857,0.587669,0.876349,0.869763,0.658564,0.648695,0.648695,0.648612,0.648834
27,0.209392,0.203524,0.586895,0.880922,0.874412,0.651068,0.651249,0.651249,0.650346,0.652826
28,0.207099,0.201279,0.582006,0.861956,0.855484,0.647150,0.658910,0.658910,0.658460,0.659753
29,0.205715,0.199939,0.577580,0.857344,0.850921,0.642301,0.653803,0.653803,0.653566,0.654223
30,0.205184,0.199471,0.571321,0.855894,0.849534,0.636054,0.660613,0.660613,0.660232,0.661337
31,0.204893,0.199242,0.565092,0.852827,0.846514,0.631243,0.657492,0.657492,0.657087,0.658238
32,0.204707,0.199113,0.559340,0.848657,0.842398,0.625939,0.659194,0.659194,0.658903,0.659740
33,0.204526,0.198992,0.553356,0.851905,0.845697,0.620737,0.658059,0.658059,0.657743,0.658644
34,0.204393,0.198906,0.548755,0.845940,0.839779,0.616023,0.657492,0.657491,0.657253,0.657931
35,0.204303,0.198865,0.543803,0.847805,0.841679,0.612662,0.656356,0.656356,0.656117,0.656793
36,0.204213,0.198822,0.539060,0.850543,0.844478,0.606531,0.658343,0.658343,0.657905,0.659157
37,0.204099,0.198749,0.534920,0.848357,0.842328,0.602825,0.658343,0.658343,0.658010,0.658962
38,0.204064,0.198745,0.531956,0.846546,0.840531,0.601471,0.658343,0.658343,0.658120,0.658757
39,0.204076,0.198778,0.529715,0.851787,0.845787,0.599996,0.656924,0.656924,0.656642,0.657441
40,0.204075,0.198797,0.527876,0.850129,0.844148,0.598081,0.654938,0.654938,0.654637,0.655479
41,0.204039,0.198778,0.526063,0.856831,0.850872,0.595898,0.656356,0.656356,0.655923,0.657147
42,0.204077,0.198826,0.525150,0.861694,0.855746,0.594733,0.657208,0.657208,0.656618,0.658295
43,0.204109,0.198866,0.524282,0.863593,0.857653,0.593982,0.654654,0.654654,0.653760,0.656267
44,0.204101,0.198868,0.523300,0.857080,0.851139,0.594118,0.657775,0.657775,0.657120,0.658990
45,0.204060,0.198832,0.522810,0.855049,0.849117,0.593136,0.656073,0.656073,0.655362,0.657370
46,0.203995,0.198770,0.522492,0.855247,0.849315,0.593199,0.656640,0.656640,0.655949,0.657910
47,0.203952,0.198730,0.522236,0.856148,0.850217,0.593022,0.654370,0.654370,0.653638,0.655686
48,0.203930,0.198708,0.522139,0.856612,0.850684,0.592766,0.657775,0.657775,0.657154,0.658927
49,0.203919,0.198697,0.522120,0.857121,0.851193,0.592812,0.656924,0.656924,0.656326,0.658024
