shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.420241,0.431699,0.419340,54.17 M Ops,6.16 M Ops,11.85 M Ops,0.1567 M,0.5028 %,60.07 uJ,0.431699,0.419340,0.610690
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.420241,0.431699,0.419340,54.17 M Ops,6.16 M Ops,11.85 M Ops,0.1567 M,0.5028 %,60.07 uJ,0.431699,0.419340,0.610690
