loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.420320, 0.420173, 0.421968, 433.40 M Ops, 57.91 M Ops, 13.56 M Ops, 0.9587 M, 0.3699 %, 114.47 uJ
