loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.289239,0.273514,0.289270,3769.95 M Ops,287.46 M Ops,50.32 M Ops,1.3330 M,0.3826 %,490.19 uJ,0.330428,0.332955,0.528207
