step,mae,mse
0,0.232305,0.126374
1,0.283607,0.191407
2,0.314568,0.236170
3,0.336523,0.270872
4,0.348493,0.293441
5,0.358526,0.309350
6,0.367030,0.323228
7,0.365531,0.321507
8,0.363197,0.320029
9,0.364220,0.319572
10,0.366173,0.322561
11,0.366991,0.321859
12,0.364181,0.319238
13,0.362898,0.316493
14,0.363214,0.317489
15,0.365276,0.317960
16,0.367010,0.321417
17,0.367372,0.323221
18,0.361951,0.315636
19,0.363706,0.316262
20,0.359267,0.311880
21,0.356716,0.307749
22,0.360467,0.311588
23,0.360381,0.311570
24,0.367841,0.324546
25,0.378365,0.342024
26,0.385125,0.354169
27,0.387301,0.358381
28,0.388460,0.363493
29,0.390716,0.368354
30,0.390647,0.370398
31,0.393338,0.371714
32,0.391046,0.371040
33,0.392147,0.370490
34,0.392069,0.372115
35,0.395657,0.373352
36,0.390823,0.367907
37,0.392015,0.368167
38,0.392103,0.369699
39,0.392731,0.368366
40,0.391048,0.368465
41,0.389274,0.367796
42,0.386595,0.364247
43,0.388737,0.364812
44,0.387818,0.365543
45,0.385670,0.362007
46,0.385670,0.362082
47,0.386307,0.362136
48,0.394401,0.374220
49,0.401774,0.387184
50,0.402128,0.390748
51,0.406162,0.398357
52,0.407798,0.404100
53,0.412758,0.411196
54,0.412689,0.410970
55,0.412102,0.408324
56,0.410126,0.407450
57,0.412629,0.409327
58,0.413055,0.411384
59,0.412973,0.411219
60,0.413009,0.412615
61,0.414667,0.414804
62,0.411401,0.412507
63,0.412195,0.413087
64,0.414106,0.419005
65,0.411402,0.412474
66,0.409355,0.409369
67,0.411579,0.412349
68,0.411657,0.414860
69,0.412268,0.412640
70,0.409533,0.407209
71,0.411240,0.408788
72,0.413822,0.417226
73,0.417186,0.424638
74,0.419435,0.426176
75,0.425510,0.434354
76,0.424497,0.438030
77,0.426894,0.441334
78,0.426691,0.441819
79,0.425708,0.440867
80,0.427470,0.443223
81,0.425190,0.436239
82,0.423171,0.434293
83,0.425957,0.438682
84,0.422310,0.437047
85,0.427691,0.442706
86,0.424486,0.439283
87,0.423683,0.437504
88,0.426979,0.446736
89,0.426886,0.442687
90,0.423304,0.436481
91,0.425468,0.438549
92,0.424977,0.439916
93,0.421649,0.435324
94,0.421592,0.434192
95,0.424555,0.436813
96,0.425407,0.438495
97,0.428817,0.442081
98,0.429507,0.444012
99,0.429949,0.446014
100,0.430486,0.453033
101,0.434743,0.459524
102,0.432349,0.453964
103,0.433162,0.453592
104,0.434861,0.459641
105,0.433037,0.452286
106,0.430893,0.448258
107,0.432459,0.449893
108,0.430059,0.448165
109,0.432544,0.451944
110,0.431858,0.450309
111,0.434046,0.450060
112,0.435254,0.454791
113,0.435125,0.454545
114,0.435944,0.455727
115,0.438426,0.465486
116,0.435016,0.460444
117,0.431199,0.451638
118,0.430589,0.451135
119,0.430998,0.449485
120,0.433781,0.456455
121,0.441644,0.467426
122,0.439599,0.460858
123,0.440948,0.466476
124,0.443190,0.472163
125,0.451847,0.481005
126,0.446415,0.474817
127,0.447154,0.476960
128,0.448229,0.479982
129,0.447126,0.477959
130,0.447882,0.479062
131,0.448502,0.477047
132,0.445493,0.474060
133,0.449848,0.480485
134,0.446854,0.475145
135,0.447086,0.475963
136,0.448002,0.478052
137,0.447331,0.478488
138,0.445562,0.476605
139,0.447374,0.479481
140,0.446474,0.479162
141,0.447926,0.480062
142,0.446986,0.476753
143,0.447274,0.477099
144,0.448308,0.480700
145,0.451747,0.485280
146,0.452768,0.483676
147,0.454200,0.486320
148,0.460136,0.496135
149,0.461344,0.496438
150,0.460466,0.496644
151,0.457986,0.493547
152,0.458440,0.493465
153,0.461799,0.498856
154,0.457327,0.492776
155,0.457730,0.492097
156,0.458286,0.494802
157,0.460766,0.498067
158,0.458017,0.492624
159,0.459283,0.494032
160,0.464105,0.504856
161,0.458898,0.497609
162,0.459339,0.499048
163,0.464714,0.506778
164,0.464023,0.507178
165,0.461651,0.502854
166,0.463449,0.507035
167,0.460867,0.504119
168,0.463043,0.506177
169,0.468942,0.519712
170,0.472214,0.520490
171,0.474256,0.523586
172,0.476421,0.526367
173,0.484683,0.533056
174,0.477550,0.527967
175,0.475204,0.525211
176,0.473839,0.527407
177,0.476965,0.530897
178,0.473715,0.524239
179,0.469851,0.515029
180,0.472641,0.520953
181,0.472498,0.518873
182,0.470993,0.516948
183,0.471821,0.515632
184,0.469848,0.516566
185,0.469768,0.520289
186,0.470191,0.521983
187,0.470177,0.524026
188,0.467563,0.519802
189,0.467785,0.520743
190,0.464274,0.511417
191,0.462126,0.508464
