epoch,train_loss,train_ce,train_rec,train_distill,train_consol,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
16,0.344429,0.319360,0.905857,0.160104,0.000000,0.735466,0.710637,0.868579,0.161435,0.709296,0.564704
0,0.501384,0.469432,1.082829,0.211235,0.000005,1.112209,1.084279,0.973482,0.181950,1.029772,0.681627
1,0.447201,0.420443,0.983822,0.169197,0.000001,1.021153,0.995698,0.943459,0.160199,0.999551,0.667319
2,0.433175,0.408343,0.959898,0.152330,0.000001,1.012775,0.988542,0.923182,0.150009,0.992023,0.662878
3,0.425236,0.401312,0.943844,0.144854,0.000001,1.002258,0.978786,0.906918,0.144024,0.990467,0.661351
4,0.426740,0.403315,0.931418,0.141105,0.000001,0.999357,0.976219,0.892438,0.142129,0.985577,0.660428
5,0.417259,0.394021,0.922624,0.140121,0.000001,1.023548,1.000608,0.882476,0.141145,0.987066,0.660916
6,0.413834,0.390845,0.915510,0.138330,0.000001,1.003765,0.981155,0.874956,0.138603,0.994758,0.663714
7,0.410470,0.387484,0.911554,0.138704,0.000001,1.052445,1.029906,0.875226,0.137871,0.989591,0.662804
8,0.407766,0.384875,0.909440,0.137960,0.000000,1.046774,1.024028,0.870870,0.140370,0.988826,0.662712
9,0.406996,0.384116,0.908694,0.137926,0.000000,0.997701,0.975030,0.872312,0.139474,0.988888,0.662520
10,0.407519,0.384632,0.908266,0.138038,0.000000,1.002701,0.980129,0.872282,0.138486,0.988072,0.662303
11,0.411301,0.388423,0.906990,0.138074,0.000000,1.000546,0.977761,0.871695,0.140677,0.988197,0.662724
12,0.405247,0.382362,0.907009,0.138143,0.000000,0.996824,0.974211,0.873028,0.138823,0.987580,0.662261
13,0.406744,0.383866,0.906602,0.138121,0.000000,1.003738,0.981109,0.868879,0.139404,0.988525,0.662986
14,0.406023,0.383134,0.905586,0.138333,0.000000,0.998583,0.975905,0.868503,0.139935,0.989201,0.663040
15,0.404991,0.382093,0.905984,0.138387,0.000000,1.005751,0.983043,0.871175,0.139962,0.988309,0.662756
16,0.404440,0.381534,0.905370,0.138517,0.000000,1.033730,1.011027,0.869780,0.140056,0.987121,0.662191
17,0.406302,0.383414,0.905322,0.138350,0.000000,1.029094,1.006450,0.869690,0.139471,0.988981,0.662771
18,0.404272,0.381351,0.905754,0.138632,0.000000,1.013308,0.990589,0.869976,0.140199,0.989678,0.663680
19,0.405017,0.382108,0.905728,0.138513,0.000000,0.993175,0.970370,0.870458,0.141009,0.987925,0.662785
20,0.404909,0.382000,0.905379,0.138547,0.000000,1.058976,1.036354,0.869415,0.139285,0.988500,0.662747
21,0.404618,0.381714,0.904763,0.138569,0.000000,1.003718,0.980958,0.872588,0.140341,0.987617,0.662882
22,0.407074,0.384166,0.905463,0.138542,0.000000,1.006529,0.983804,0.869846,0.140264,0.989766,0.663448
23,0.408124,0.385202,0.904995,0.138717,0.000000,1.001934,0.979090,0.869155,0.141527,0.989416,0.663108
24,0.405306,0.382411,0.905407,0.138407,0.000000,1.011616,0.988803,0.870041,0.141122,0.988130,0.662863
25,0.404214,0.381307,0.905261,0.138547,0.000000,1.026902,1.004289,0.869351,0.139188,0.988361,0.663112
26,0.407114,0.384210,0.905179,0.138522,0.000000,0.997999,0.975154,0.870536,0.141391,0.987725,0.662680
0,0.555905,0.524353,1.085370,0.206983,0.000005,1.299320,1.270298,0.991081,0.191119,1.269446,0.767864
1,0.504090,0.477207,0.992597,0.169568,0.000001,1.272588,1.246285,0.956279,0.167399,1.246701,0.757056
2,0.492784,0.467570,0.970150,0.155118,0.000001,1.260272,1.235108,0.935875,0.158053,1.235579,0.751589
3,0.486024,0.461712,0.955406,0.147579,0.000001,1.256552,1.232514,0.921166,0.148264,1.231693,0.750377
4,0.481034,0.457283,0.943516,0.143150,0.000001,1.255541,1.232013,0.909908,0.144284,1.232824,0.750393
5,0.476789,0.453403,0.933143,0.140551,0.000001,1.260674,1.237535,0.902288,0.141164,1.237614,0.752446
6,0.472932,0.449789,0.925544,0.138880,0.000001,1.257694,1.234441,0.890853,0.143449,1.233994,0.750709
7,0.469667,0.446707,0.919254,0.137678,0.000000,1.256820,1.233999,0.882894,0.139917,1.234706,0.752167
8,0.466245,0.443375,0.914471,0.137254,0.000000,1.255126,1.232193,0.882849,0.141054,1.232521,0.750542
9,0.465555,0.442651,0.914780,0.137563,0.000000,1.255892,1.232929,0.882940,0.141337,1.232962,0.750515
10,0.465113,0.442199,0.914558,0.137686,0.000000,1.256635,1.233687,0.882462,0.141235,1.233740,0.750698
11,0.464909,0.442019,0.914360,0.137457,0.000000,1.256866,1.233961,0.882430,0.140809,1.234007,0.750580
