loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.367258,0.364210,0.368478,40.85 M Ops,6.19 M Ops,3.11 M Ops,0.1877 M,0.3903 %,19.87 uJ,0.364210,0.368478,0.669969
