epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.502918,0.502918,1.000000,0.774050,0.774050,0.000000,0.000000,1.331034,0.774188
1,0.483363,0.483363,1.000000,0.770854,0.770854,0.000000,0.000000,1.324657,0.770873
2,0.478587,0.478587,1.000000,0.767420,0.767420,0.000000,0.000000,1.318029,0.767603
3,0.475921,0.475921,1.000000,0.767562,0.767562,0.000000,0.000000,1.316630,0.767577
4,0.473358,0.473358,1.000000,0.766095,0.766095,0.000000,0.000000,1.312320,0.765715
5,0.471585,0.471585,1.000000,0.766506,0.766506,0.000000,0.000000,1.313375,0.766059
6,0.469782,0.469782,1.000000,0.765846,0.765846,0.000000,0.000000,1.316217,0.766012
7,0.468306,0.468306,1.000000,0.766311,0.766311,0.000000,0.000000,1.315811,0.766220
8,0.467555,0.467555,1.000000,0.764598,0.764598,0.000000,0.000000,1.314090,0.765084
9,0.466029,0.466029,1.000000,0.768890,0.768890,0.000000,0.000000,1.324188,0.768857
10,0.465218,0.465218,1.000000,0.767778,0.767778,0.000000,0.000000,1.320310,0.767577
