epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.622166,0.622166,1.000000,0.354796,0.354796,0.000000,0.000000,0.347315,0.414133
1,0.577135,0.577135,1.000000,0.311068,0.311068,0.000000,0.000000,0.320996,0.394169
2,0.549487,0.549487,1.000000,0.310525,0.310525,0.000000,0.000000,0.309743,0.385111
3,0.531797,0.531797,1.000000,0.300765,0.300765,0.000000,0.000000,0.304105,0.380084
4,0.516596,0.516596,1.000000,0.305927,0.305927,0.000000,0.000000,0.300733,0.377092
5,0.507985,0.507985,1.000000,0.293771,0.293771,0.000000,0.000000,0.296795,0.374282
6,0.497404,0.497404,1.000000,0.289742,0.289742,0.000000,0.000000,0.296125,0.373324
7,0.490242,0.490242,1.000000,0.295524,0.295524,0.000000,0.000000,0.294544,0.371894
8,0.483584,0.483584,1.000000,0.327847,0.327847,0.000000,0.000000,0.294002,0.371307
9,0.479217,0.479217,1.000000,0.284574,0.284574,0.000000,0.000000,0.292457,0.370426
10,0.472400,0.472400,1.000000,0.285045,0.285045,0.000000,0.000000,0.291830,0.370078
11,0.466120,0.466120,1.000000,0.283255,0.283255,0.000000,0.000000,0.291078,0.369426
12,0.462441,0.462441,1.000000,0.284131,0.284131,0.000000,0.000000,0.291049,0.369728
13,0.458088,0.458088,1.000000,0.301402,0.301402,0.000000,0.000000,0.290236,0.369095
14,0.456101,0.456101,1.000000,0.294967,0.294967,0.000000,0.000000,0.290076,0.368898
0,0.622166,0.622166,1.000000,0.354796,0.354796,0.000000,0.000000,0.347315,0.414133
1,0.577134,0.577134,1.000000,0.311066,0.311066,0.000000,0.000000,0.320995,0.394168
2,0.549488,0.549488,1.000000,0.310524,0.310524,0.000000,0.000000,0.309741,0.385111
3,0.531794,0.531794,1.000000,0.300779,0.300779,0.000000,0.000000,0.304115,0.380090
4,0.516594,0.516594,1.000000,0.305943,0.305943,0.000000,0.000000,0.300751,0.377104
5,0.507992,0.507992,1.000000,0.293778,0.293778,0.000000,0.000000,0.296802,0.374286
6,0.497412,0.497412,1.000000,0.289711,0.289711,0.000000,0.000000,0.296093,0.373305
7,0.490291,0.490291,1.000000,0.295526,0.295526,0.000000,0.000000,0.294520,0.371877
8,0.483610,0.483610,1.000000,0.327833,0.327833,0.000000,0.000000,0.293966,0.371302
9,0.479306,0.479306,1.000000,0.284529,0.284529,0.000000,0.000000,0.292391,0.370375
10,0.472458,0.472458,1.000000,0.285076,0.285076,0.000000,0.000000,0.291839,0.370103
11,0.466193,0.466193,1.000000,0.283535,0.283535,0.000000,0.000000,0.291197,0.369524
12,0.462468,0.462468,1.000000,0.284030,0.284030,0.000000,0.000000,0.290908,0.369638
13,0.458109,0.458109,1.000000,0.301538,0.301538,0.000000,0.000000,0.290410,0.369245
14,0.456135,0.456135,1.000000,0.294809,0.294809,0.000000,0.000000,0.289941,0.368827
