epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.544372,0.461670,0.658579,0.077275,0.491816,0.459016,0.537111,0.093129,0.400737,0.459779
1,0.436468,0.449734,0.418148,0.096959,0.430490,0.457266,0.393515,0.104553,0.394670,0.456597
2,0.391268,0.447014,0.314285,0.104780,0.380514,0.451104,0.283031,0.120180,0.387843,0.451059
3,0.370091,0.445294,0.266240,0.108380,0.371013,0.450142,0.261739,0.121966,0.385896,0.450268
4,0.348118,0.444366,0.215204,0.116233,0.350722,0.450472,0.212972,0.128988,0.383666,0.450056
5,0.335615,0.442791,0.187610,0.120681,0.339703,0.449254,0.188418,0.131407,0.382331,0.448612
6,0.324189,0.441689,0.161927,0.125321,0.320499,0.441776,0.153020,0.137967,0.377076,0.443207
7,0.312080,0.439742,0.135784,0.130248,0.313549,0.440070,0.138829,0.142836,0.373784,0.440440
8,0.306647,0.439011,0.123859,0.134214,0.304158,0.436014,0.122071,0.149824,0.369318,0.435837
9,0.300656,0.437550,0.111612,0.136330,0.303772,0.443812,0.110383,0.144654,0.377713,0.444086
10,0.295931,0.436276,0.102122,0.137674,0.298359,0.439915,0.102876,0.148455,0.373124,0.441166
11,0.292703,0.435595,0.095377,0.139610,0.294726,0.437693,0.097296,0.150863,0.369209,0.437831
