epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.337314,0.337314,0.475990,0.276453,0.440025,0.440025,0.445635,0.279861,0.439920,0.445341
1,0.273803,0.273803,0.497384,0.277824,0.403305,0.403305,0.466931,0.278893,0.403262,0.425555
2,0.256265,0.256265,0.512239,0.276503,0.391774,0.391774,0.470872,0.277105,0.391581,0.418855
3,0.246851,0.246851,0.515329,0.275073,0.384832,0.384832,0.472827,0.275475,0.384824,0.415589
4,0.240379,0.240379,0.516428,0.273768,0.381611,0.381611,0.473195,0.274423,0.381225,0.413398
5,0.235527,0.235527,0.517740,0.272818,0.379458,0.379458,0.474808,0.273656,0.379306,0.412380
6,0.231316,0.231316,0.518208,0.272111,0.379887,0.379887,0.476006,0.272895,0.380025,0.413267
7,0.227670,0.227670,0.519531,0.271556,0.378939,0.378939,0.476455,0.272650,0.379024,0.413007
8,0.224729,0.224729,0.520152,0.271021,0.379875,0.379875,0.476757,0.271990,0.379977,0.413802
9,0.221808,0.221808,0.520531,0.270720,0.381054,0.381054,0.477523,0.271452,0.380653,0.414486
10,0.219416,0.219416,0.521123,0.270342,0.380805,0.380805,0.476986,0.271180,0.381029,0.414682
