loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.388677,0.361964,0.380305,57.00 M Ops,8.61 M Ops,2.84 M Ops,0.1504 M,0.3819 %,20.84 uJ,0.361964,0.380305,0.767219
