epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.519441,0.519441,1.000000,0.802901,0.802901,0.000000,0.000000,1.396175,0.803040
1,0.498244,0.498244,1.000000,0.788729,0.788729,0.000000,0.000000,1.362963,0.788737
2,0.490550,0.490550,1.000000,0.779937,0.779937,0.000000,0.000000,1.346443,0.780113
3,0.486851,0.486851,1.000000,0.776827,0.776827,0.000000,0.000000,1.338072,0.776831
4,0.483796,0.483796,1.000000,0.775522,0.775522,0.000000,0.000000,1.336053,0.775156
5,0.481886,0.481886,1.000000,0.773864,0.773864,0.000000,0.000000,1.332431,0.773400
6,0.480209,0.480209,1.000000,0.772726,0.772726,0.000000,0.000000,1.332568,0.772880
7,0.479107,0.479107,1.000000,0.772742,0.772742,0.000000,0.000000,1.333459,0.772640
8,0.478466,0.478466,1.000000,0.770546,0.770546,0.000000,0.000000,1.329231,0.771030
9,0.477622,0.477622,1.000000,0.770769,0.770769,0.000000,0.000000,1.327888,0.770708
10,0.477280,0.477280,1.000000,0.770925,0.770925,0.000000,0.000000,1.328231,0.770701
