epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.436692,0.492776,0.430461,0.125701,0.255970,0.668489,0.210134,0.158186,1.026273,0.668488
1,0.166353,0.473942,0.132176,0.188790,0.154493,0.660813,0.098235,0.199531,1.013314,0.660778
2,0.129119,0.468055,0.091459,0.209759,0.137561,0.656377,0.079914,0.213686,1.002499,0.656408
3,0.114589,0.464688,0.075690,0.220447,0.129861,0.654765,0.071538,0.219394,0.998304,0.654838
4,0.110592,0.462764,0.071462,0.222144,0.127615,0.654769,0.069042,0.220327,0.998947,0.654759
5,0.108094,0.461746,0.068799,0.221495,0.125453,0.653576,0.066773,0.214556,1.000074,0.653602
6,0.106839,0.461114,0.067475,0.218929,0.125396,0.654316,0.066627,0.213772,0.997133,0.654309
7,0.105953,0.460400,0.066570,0.218617,0.123071,0.652734,0.064219,0.213880,0.992414,0.652848
8,0.103223,0.459798,0.063604,0.216644,0.121396,0.652529,0.062381,0.211598,0.991926,0.652583
9,0.102862,0.459394,0.063247,0.213808,0.121570,0.653880,0.062425,0.209516,0.992366,0.653878
10,0.100813,0.458675,0.061051,0.212103,0.119769,0.653663,0.060447,0.208600,0.995393,0.653660
11,0.101486,0.458408,0.061828,0.209789,0.119227,0.653093,0.059909,0.208649,0.992270,0.653141
