epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.640678,0.640678,0.580025,1.248840,1.248840,0.784421
1,0.531344,0.531344,0.522935,1.203502,1.203502,0.769624
2,0.507265,0.507265,0.510989,1.200367,1.200367,0.762741
3,0.493946,0.493946,0.506298,1.215251,1.215251,0.770940
4,0.483563,0.483563,0.502572,1.236813,1.236813,0.779830
5,0.475472,0.475472,0.500053,1.250760,1.250760,0.787909
6,0.470046,0.470046,0.497910,1.259692,1.259692,0.791277
7,0.467743,0.467743,0.497331,1.264668,1.264668,0.796187
8,0.465150,0.465150,0.496072,1.268791,1.268791,0.798136
