loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.435010, 0.288973, 0.288403, 0.246006, 0.295003, 0.288403, 709.00 M Ops, 48.51 M Ops, 146.09 M Ops, 0.3413 M, 0.4044 %, 715.66 uJ, 0.712121, 0.090909, 0.212121, 0.138462
