step,mae,mse
0,0.186062,0.083724
1,0.207069,0.102770
2,0.221548,0.116185
3,0.230642,0.126076
4,0.239002,0.136256
5,0.246217,0.145217
6,0.250906,0.153457
7,0.254708,0.157795
8,0.259309,0.164765
9,0.263452,0.172054
10,0.265806,0.175239
11,0.269039,0.179849
12,0.272925,0.186966
13,0.275650,0.191868
14,0.277340,0.196324
15,0.280795,0.201663
16,0.284103,0.206933
17,0.283345,0.208297
18,0.286557,0.212623
19,0.287088,0.214616
20,0.289529,0.219501
21,0.289990,0.220851
22,0.292729,0.225652
23,0.295480,0.228276
24,0.302376,0.237979
25,0.306181,0.244446
26,0.310915,0.248789
27,0.314840,0.255367
28,0.318294,0.259694
29,0.320473,0.264696
30,0.322825,0.267717
31,0.325311,0.271954
32,0.325804,0.274127
33,0.327214,0.277208
34,0.327574,0.277971
35,0.328381,0.279517
36,0.330565,0.282842
37,0.331472,0.285660
38,0.333400,0.288727
39,0.334298,0.288400
40,0.335544,0.292572
41,0.335524,0.291911
42,0.335613,0.291779
43,0.336661,0.293909
44,0.339272,0.297346
45,0.340088,0.299688
46,0.340044,0.298329
47,0.342268,0.301241
48,0.345829,0.305534
49,0.346864,0.307925
50,0.351139,0.310274
51,0.352345,0.314963
52,0.353893,0.315290
53,0.356549,0.320846
54,0.357226,0.322596
55,0.359568,0.324515
56,0.360174,0.327008
57,0.361334,0.330122
58,0.361678,0.330431
59,0.363304,0.332197
60,0.364353,0.333278
61,0.364927,0.335176
62,0.365512,0.336755
63,0.366737,0.338340
64,0.366855,0.338156
65,0.368268,0.340764
66,0.369966,0.341742
67,0.369682,0.342576
68,0.369311,0.342433
69,0.369058,0.340457
70,0.370464,0.342824
71,0.369873,0.342631
72,0.375021,0.348755
73,0.373598,0.347461
74,0.376944,0.349156
75,0.377350,0.352253
76,0.378729,0.355155
77,0.380188,0.356311
78,0.379987,0.356572
79,0.381347,0.357752
80,0.382702,0.359353
81,0.382707,0.362532
82,0.382211,0.361568
83,0.383014,0.362011
84,0.384059,0.364476
85,0.383801,0.364258
86,0.382319,0.363323
87,0.386082,0.367375
88,0.385178,0.367047
89,0.385185,0.367476
90,0.385671,0.367091
91,0.385126,0.368068
92,0.384907,0.370027
93,0.387287,0.371552
94,0.385818,0.370180
95,0.386526,0.370069
96,0.387516,0.374543
97,0.389104,0.375098
98,0.390372,0.375429
99,0.389880,0.376436
100,0.391241,0.379514
101,0.391875,0.379962
102,0.392316,0.383458
103,0.395206,0.386390
104,0.394686,0.387435
105,0.396314,0.389553
106,0.396041,0.389466
107,0.396514,0.389259
108,0.399778,0.395383
109,0.399033,0.394056
110,0.398795,0.394146
111,0.400935,0.397864
112,0.401869,0.399527
113,0.402875,0.401782
114,0.402359,0.401284
115,0.402298,0.402277
116,0.403200,0.404079
117,0.404446,0.405805
118,0.404387,0.404622
119,0.404145,0.403569
120,0.408181,0.410054
121,0.409402,0.413716
122,0.410963,0.413499
123,0.413913,0.418011
124,0.415215,0.420683
125,0.416728,0.422587
126,0.416556,0.421625
127,0.419146,0.425732
128,0.419768,0.428874
129,0.420490,0.430090
130,0.421273,0.430138
131,0.421710,0.430808
132,0.422864,0.433717
133,0.423450,0.434448
134,0.423055,0.433687
135,0.424484,0.436608
136,0.425781,0.439716
137,0.426132,0.438679
138,0.426216,0.437942
139,0.427424,0.440691
140,0.429084,0.442550
141,0.429717,0.443089
142,0.428934,0.441769
143,0.429751,0.444833
144,0.432708,0.448947
145,0.434397,0.449498
146,0.435198,0.448567
147,0.436694,0.452923
148,0.438490,0.457284
149,0.438951,0.457880
150,0.440305,0.458140
151,0.441043,0.459135
152,0.441211,0.460849
153,0.442671,0.464142
154,0.442377,0.462314
155,0.442535,0.461734
156,0.443457,0.465860
157,0.445012,0.466167
158,0.444857,0.465175
159,0.446359,0.466487
160,0.446712,0.468650
161,0.447936,0.469835
162,0.447430,0.467423
163,0.445469,0.466338
164,0.446834,0.469771
165,0.447630,0.470709
166,0.446433,0.469358
167,0.446457,0.466426
168,0.449639,0.472807
169,0.449692,0.473020
170,0.450892,0.473577
171,0.453580,0.477369
172,0.455057,0.478954
173,0.455122,0.480263
174,0.456162,0.481202
175,0.457511,0.482518
176,0.458025,0.484571
177,0.458358,0.485531
178,0.458342,0.485776
179,0.459253,0.486790
180,0.460543,0.489445
181,0.459673,0.488122
182,0.460454,0.488464
183,0.461860,0.488799
184,0.461999,0.491605
185,0.463486,0.490233
186,0.464258,0.491531
187,0.463170,0.490008
188,0.464538,0.491215
189,0.464319,0.490965
190,0.463884,0.491396
191,0.464025,0.490541
