loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.440158, 0.785366, 0.700332, 0.712885, 0.734722, 0.700332, 7213.65 M Ops, 186.41 M Ops, 3504.69 M Ops, 7.6293 M, 0.6304 %, 16289.32 uJ, 0.891892, 0.508772
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.429160, 0.800000, 0.705073, 0.723165, 0.762121, 0.705073, 6021.27 M Ops, 185.65 M Ops, 2370.55 M Ops, 7.6539 M, 0.5285 %, 11071.62 uJ, 0.918919, 0.491228
