epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.183522,0.602218,0.581304,0.065607,1.380714,0.904924,0.475790,0.090237,1.696052,0.905288
1,0.977795,0.572069,0.405726,0.100659,1.241249,0.887698,0.353550,0.115339,1.654333,0.887548
2,0.860548,0.561130,0.299418,0.118056,1.145090,0.885366,0.259724,0.130859,1.656911,0.885079
3,0.777180,0.554910,0.222270,0.131527,1.070736,0.873086,0.197650,0.141842,1.627624,0.873341
4,0.723882,0.549284,0.174598,0.142006,1.035481,0.873677,0.161804,0.149044,1.626776,0.873525
5,0.694129,0.545636,0.148493,0.149052,1.012876,0.868881,0.143995,0.153190,1.617631,0.868857
6,0.675716,0.542817,0.132899,0.154885,0.997545,0.866179,0.131366,0.158670,1.610482,0.866457
7,0.663546,0.540318,0.123228,0.159579,0.991769,0.867589,0.124180,0.164724,1.616902,0.867378
8,0.655527,0.538504,0.117023,0.163928,0.983976,0.864398,0.119578,0.169667,1.609239,0.864381
9,0.650088,0.537483,0.112605,0.168028,0.978496,0.862150,0.116346,0.171900,1.602372,0.861980
10,0.645089,0.536126,0.108963,0.171683,0.979097,0.865311,0.113786,0.178804,1.609631,0.865307
11,0.641051,0.535354,0.105698,0.175598,0.974577,0.863976,0.110601,0.179258,1.610952,0.864205
