step,mae,mse
0,0.145721,0.053108
1,0.171242,0.073242
2,0.193763,0.093459
3,0.213060,0.113428
4,0.227385,0.128918
5,0.241160,0.144840
6,0.253008,0.160308
7,0.261675,0.173065
8,0.272753,0.187781
9,0.282500,0.201983
10,0.289672,0.213700
11,0.296794,0.225961
12,0.303938,0.237804
13,0.312838,0.251947
14,0.317383,0.262813
15,0.322000,0.272057
16,0.325671,0.281457
17,0.331539,0.290309
18,0.335643,0.298519
19,0.338386,0.304101
20,0.343246,0.311744
21,0.346039,0.316893
22,0.346848,0.321064
23,0.349265,0.326668
24,0.350845,0.332018
25,0.352459,0.333004
26,0.354748,0.337063
27,0.355466,0.337404
28,0.356715,0.340337
29,0.357916,0.340774
30,0.360167,0.344393
31,0.359977,0.346457
32,0.360866,0.349564
33,0.361796,0.352622
34,0.362477,0.351651
35,0.362816,0.353153
36,0.362071,0.353429
37,0.360552,0.349240
38,0.361103,0.350659
39,0.360310,0.348560
40,0.360613,0.352615
41,0.360457,0.349926
42,0.361679,0.352124
43,0.360260,0.348899
44,0.361275,0.351298
45,0.360829,0.351104
46,0.360864,0.348825
47,0.361155,0.348605
48,0.360924,0.348458
49,0.361402,0.347078
50,0.362762,0.348438
51,0.362125,0.348970
52,0.361716,0.349262
53,0.362362,0.349114
54,0.362660,0.350334
55,0.362813,0.352114
56,0.362992,0.351474
57,0.363316,0.350655
58,0.364141,0.350395
59,0.364487,0.350321
60,0.363374,0.349733
61,0.363696,0.348782
62,0.363992,0.350328
63,0.364887,0.348676
64,0.364968,0.350234
65,0.364486,0.349133
66,0.362684,0.347219
67,0.363821,0.347397
68,0.363961,0.348137
69,0.364131,0.350266
70,0.362861,0.348577
71,0.362585,0.346524
72,0.362180,0.347074
73,0.362822,0.347056
74,0.360578,0.347562
75,0.360705,0.347016
76,0.359869,0.346476
77,0.360418,0.346520
78,0.361218,0.347680
79,0.360537,0.344154
80,0.362467,0.345508
81,0.361221,0.344949
82,0.359501,0.342805
83,0.360091,0.342652
84,0.360691,0.342414
85,0.359754,0.340672
86,0.359079,0.341920
87,0.358952,0.342953
88,0.357748,0.338219
89,0.357072,0.337667
90,0.356527,0.336077
91,0.355550,0.336196
92,0.355187,0.336574
93,0.353785,0.331784
94,0.354333,0.336511
95,0.355491,0.338006
96,0.358500,0.343182
97,0.364929,0.351720
98,0.366992,0.351589
99,0.371931,0.358353
100,0.374378,0.361786
101,0.380138,0.375775
102,0.382436,0.379196
103,0.383460,0.382013
104,0.384073,0.381903
105,0.386850,0.390633
106,0.389336,0.397057
107,0.390512,0.401248
108,0.389791,0.402220
109,0.391454,0.406928
110,0.394398,0.416665
111,0.393058,0.414662
112,0.391179,0.411089
113,0.392575,0.416874
114,0.394612,0.421187
115,0.393813,0.419584
116,0.394303,0.419573
117,0.397242,0.427852
118,0.399001,0.436477
119,0.398582,0.435087
120,0.399835,0.435453
121,0.403210,0.444201
122,0.402459,0.443570
123,0.404183,0.445199
124,0.403540,0.439482
125,0.405531,0.445950
126,0.404561,0.445504
127,0.406647,0.451714
128,0.407151,0.449786
129,0.406065,0.445770
130,0.406389,0.449737
131,0.405966,0.447200
132,0.404846,0.445550
133,0.403830,0.444806
134,0.403670,0.446671
135,0.402882,0.443870
136,0.403725,0.446191
137,0.405502,0.450267
138,0.402068,0.442300
139,0.403800,0.446763
140,0.402621,0.440332
141,0.402743,0.441197
142,0.402102,0.439634
143,0.401111,0.436853
144,0.400653,0.436475
145,0.400529,0.434640
146,0.400867,0.435270
147,0.399976,0.432594
148,0.402300,0.437279
149,0.398645,0.430275
150,0.399888,0.436218
151,0.400012,0.437513
152,0.399349,0.433621
153,0.400242,0.436473
154,0.399758,0.436471
155,0.396385,0.426593
156,0.397529,0.429587
157,0.396400,0.425798
158,0.397094,0.427499
159,0.397961,0.429254
160,0.398106,0.425602
161,0.398730,0.428627
162,0.399478,0.424272
163,0.399350,0.428749
164,0.399540,0.428603
165,0.398981,0.427109
166,0.397874,0.426597
167,0.398850,0.427420
168,0.397865,0.425302
169,0.397365,0.423959
170,0.398288,0.423241
171,0.399694,0.426633
172,0.399281,0.427394
173,0.399762,0.431314
174,0.397969,0.424719
175,0.397385,0.422805
176,0.397359,0.420757
177,0.395933,0.418072
178,0.395754,0.417150
179,0.397128,0.414407
180,0.395170,0.414503
181,0.394071,0.411957
182,0.393205,0.411696
183,0.393141,0.411918
184,0.391706,0.410283
185,0.391779,0.409824
186,0.392161,0.409939
187,0.391402,0.406025
188,0.389688,0.400608
189,0.388184,0.398861
190,0.387366,0.398384
191,0.387514,0.401011
