loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.462621, 0.765854, 0.708393, 0.708393, 0.708393, 0.708393, 4866.79 M Ops, 203.91 M Ops, 1236.42 M Ops, 9.9973 M, 0.3421 %, 5871.04 uJ, 0.837838, 0.578947
