epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.697925,3.256986,0.058159,0.675349,3.256951,0.029949,0.049412,0.045843,0.008137,0.004687
1,0.681722,3.226336,0.045569,0.682757,3.250905,0.040720,0.062353,0.058676,0.014426,0.009828
2,0.661120,3.165523,0.035019,0.681412,3.241931,0.041282,0.055294,0.057305,0.015470,0.014888
3,0.642245,3.098232,0.028248,0.665638,3.233535,0.023664,0.062353,0.065385,0.012571,0.007316
4,0.623887,3.019778,0.024915,0.664063,3.206679,0.028409,0.069412,0.073077,0.010731,0.005831
5,0.604056,2.923685,0.024149,0.657778,3.147370,0.035380,0.075294,0.078663,0.015924,0.063285
6,0.585722,2.799085,0.032381,0.647990,3.074000,0.041487,0.091765,0.093300,0.035967,0.072995
7,0.554728,2.654451,0.029797,0.624957,3.002888,0.030475,0.129412,0.124562,0.056404,0.063867
8,0.523768,2.506210,0.028157,0.610755,2.947377,0.026600,0.145882,0.138414,0.064021,0.104746
9,0.493087,2.368077,0.024340,0.599934,2.897177,0.025623,0.174118,0.164901,0.089648,0.140162
10,0.464641,2.237183,0.021505,0.590644,2.868208,0.021252,0.194118,0.187042,0.113125,0.155258
11,0.439323,2.119118,0.019374,0.575071,2.797687,0.019417,0.208235,0.201671,0.133164,0.214478
12,0.413088,1.993931,0.017877,0.560081,2.730305,0.017525,0.235294,0.234070,0.168595,0.231200
13,0.385334,1.860043,0.016657,0.555346,2.709602,0.016782,0.237647,0.241322,0.173800,0.222101
14,0.359099,1.732232,0.015816,0.555061,2.709373,0.016483,0.240000,0.247084,0.177268,0.207687
15,0.334083,1.610112,0.015076,0.542575,2.648093,0.016195,0.274118,0.277282,0.207197,0.258544
16,0.311073,1.497382,0.014496,0.533298,2.603218,0.015817,0.296471,0.299025,0.232488,0.315266
17,0.290246,1.395750,0.013870,0.526740,2.570134,0.015891,0.316471,0.316878,0.244231,0.325483
18,0.271942,1.305888,0.013456,0.524735,2.560831,0.015711,0.311765,0.315790,0.245343,0.312936
19,0.256841,1.231786,0.013105,0.521348,2.544647,0.015524,0.334118,0.337952,0.273102,0.367817
20,0.244795,1.172605,0.012843,0.515882,2.517628,0.015446,0.345882,0.348542,0.279372,0.338145
21,0.234887,1.123933,0.012626,0.514398,2.510240,0.015438,0.336471,0.340053,0.274211,0.409140
22,0.227626,1.088461,0.012418,0.512436,2.500649,0.015382,0.364706,0.366250,0.306418,0.387058
23,0.221800,1.060202,0.012199,0.511223,2.494721,0.015348,0.356471,0.358461,0.297711,0.408635
24,0.217738,1.040153,0.012134,0.510590,2.491676,0.015319,0.364706,0.365962,0.309925,0.434500
25,0.214800,1.026160,0.011961,0.509656,2.486765,0.015379,0.365882,0.366590,0.310801,0.427416
26,0.212834,1.016407,0.011941,0.509476,2.485658,0.015431,0.364706,0.365854,0.311369,0.425796
27,0.211609,1.010429,0.011905,0.509144,2.484210,0.015378,0.368235,0.368689,0.315839,0.428417
28,0.210879,1.006976,0.011855,0.508878,2.482947,0.015360,0.369412,0.370277,0.317340,0.432320
29,0.210544,1.005478,0.011810,0.508865,2.482789,0.015384,0.368235,0.369427,0.316464,0.430032
