loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.477799, 0.463006, 0.451429, 0.575683, 119.13 M Ops, 15.28 M Ops, 3.33 M Ops, 0.5472 M, 0.4666 %, 29.08 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.494430, 0.479206, 0.460789, 0.560836, 151.10 M Ops, 20.66 M Ops, 5.60 M Ops, 0.5472 M, 0.4701 %, 44.35 uJ
