epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.789795,0.727375,0.106291,0.061357,0.778903,0.725293,0.351424,0.050095,"tensor(0.2780, device='cuda:2')","tensor([0., 1.], device='cuda:2')","tensor(0.2176, device='cuda:2')","tensor(0.1390, device='cuda:2')"
1,0.758655,0.697643,0.103058,0.059981,0.722352,0.668359,0.379859,0.050195,"tensor(0.7171, device='cuda:2')","tensor([0.9662, 0.0702], device='cuda:2')","tensor(0.4763, device='cuda:2')","tensor(0.5870, device='cuda:2')"
2,0.689063,0.631989,0.105349,0.056021,0.646466,0.594505,0.417527,0.047786,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
3,0.638354,0.585947,0.128249,0.051124,0.602643,0.553840,0.432657,0.044476,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.626523,0.577830,0.159592,0.047097,0.586306,0.541189,0.433031,0.040786,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.616284,0.570085,0.190779,0.044291,0.574675,0.532770,0.441202,0.037494,"tensor(0.7220, device='cuda:2')","tensor([0.9932, 0.0175], device='cuda:2')","tensor(0.4358, device='cuda:2')","tensor(0.6121, device='cuda:2')"
6,0.595543,0.550819,0.199398,0.042730,0.571587,0.532232,0.441482,0.034940,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
7,0.576861,0.533260,0.202180,0.041579,0.566071,0.527984,0.491575,0.033172,"tensor(0.7463, device='cuda:2')","tensor([0.9932, 0.1053], device='cuda:2')","tensor(0.5186, device='cuda:2')","tensor(0.7998, device='cuda:2')"
8,0.554195,0.510482,0.228258,0.041430,0.553154,0.515299,0.497693,0.032878,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
9,0.528620,0.483344,0.265308,0.042623,0.549078,0.510283,0.573357,0.033061,"tensor(0.7220, device='cuda:2')","tensor([0.9932, 0.0175], device='cuda:2')","tensor(0.4358, device='cuda:2')","tensor(0.6121, device='cuda:2')"
10,0.489239,0.443661,0.290480,0.042673,0.557074,0.518620,0.562720,0.032827,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
11,0.446894,0.401288,0.275924,0.042847,0.555441,0.517274,0.502725,0.033140,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
12,0.407132,0.361466,0.275966,0.042906,0.552889,0.514720,0.473699,0.033432,"tensor(0.7317, device='cuda:2')","tensor([0.9932, 0.0526], device='cuda:2')","tensor(0.4704, device='cuda:2')","tensor(0.7407, device='cuda:2')"
13,0.378353,0.332552,0.281516,0.042986,0.697790,0.658368,0.684106,0.032580,"tensor(0.6439, device='cuda:2')","tensor([0.7838, 0.2807], device='cuda:2')","tensor(0.5327, device='cuda:2')","tensor(0.5361, device='cuda:2')"
14,0.366566,0.319422,0.293102,0.044213,0.544403,0.503589,0.492419,0.035890,"tensor(0.7561, device='cuda:2')","tensor([0.9730, 0.1930], device='cuda:2')","tensor(0.5788, device='cuda:2')","tensor(0.7456, device='cuda:2')"
15,0.360344,0.312283,0.323480,0.044827,0.532515,0.489408,0.579472,0.037312,"tensor(0.7707, device='cuda:2')","tensor([0.9730, 0.2456], device='cuda:2')","tensor(0.6165, device='cuda:2')","tensor(0.7739, device='cuda:2')"
16,0.358478,0.309611,0.342997,0.045437,0.707833,0.663976,0.732326,0.036534,"tensor(0.5707, device='cuda:2')","tensor([0.5405, 0.6491], device='cuda:2')","tensor(0.5510, device='cuda:2')","tensor(0.5762, device='cuda:2')"
17,0.325098,0.275522,0.344481,0.046131,0.602169,0.559151,0.607361,0.036944,"tensor(0.7024, device='cuda:2')","tensor([0.7905, 0.4737], device='cuda:2')","tensor(0.6314, device='cuda:2')","tensor(0.6307, device='cuda:2')"
18,0.302913,0.254758,0.294354,0.045212,0.575093,0.533976,0.564577,0.035471,"tensor(0.7122, device='cuda:2')","tensor([0.7770, 0.5439], device='cuda:2')","tensor(0.6541, device='cuda:2')","tensor(0.6500, device='cuda:2')"
19,0.287350,0.240871,0.280295,0.043676,0.566665,0.526465,0.564863,0.034552,"tensor(0.7268, device='cuda:2')","tensor([0.8176, 0.4912], device='cuda:2')","tensor(0.6560, device='cuda:2')","tensor(0.6579, device='cuda:2')"
20,0.277925,0.231594,0.277360,0.043558,0.753635,0.714362,0.552975,0.033744,"tensor(0.5317, device='cuda:2')","tensor([0.4324, 0.7895], device='cuda:2')","tensor(0.5276, device='cuda:2')","tensor(0.5955, device='cuda:2')"
21,0.273788,0.226106,0.272920,0.044953,0.534879,0.492658,0.506825,0.037153,"tensor(0.7707, device='cuda:2')","tensor([0.9257, 0.3684], device='cuda:2')","tensor(0.6627, device='cuda:2')","tensor(0.7241, device='cuda:2')"
22,0.268041,0.220520,0.262441,0.044897,0.670665,0.628820,0.539255,0.036452,"tensor(0.6439, device='cuda:2')","tensor([0.5946, 0.7719], device='cuda:2')","tensor(0.6267, device='cuda:2')","tensor(0.6472, device='cuda:2')"
23,0.261998,0.215484,0.254691,0.043968,0.590082,0.548857,0.520657,0.036018,"tensor(0.6927, device='cuda:2')","tensor([0.7027, 0.6667], device='cuda:2')","tensor(0.6571, device='cuda:2')","tensor(0.6545, device='cuda:2')"
24,0.261504,0.215506,0.244819,0.043550,0.774124,0.734185,0.531909,0.034621,"tensor(0.6000, device='cuda:2')","tensor([0.5203, 0.8070], device='cuda:2')","tensor(0.5906, device='cuda:2')","tensor(0.6341, device='cuda:2')"
25,0.265440,0.218579,0.244363,0.044417,0.574762,0.534429,0.556450,0.034769,"tensor(0.7220, device='cuda:2')","tensor([0.7635, 0.6140], device='cuda:2')","tensor(0.6749, device='cuda:2')","tensor(0.6685, device='cuda:2')"
26,0.257751,0.211285,0.239729,0.044068,0.598555,0.558912,0.556577,0.034078,"tensor(0.7073, device='cuda:2')","tensor([0.7500, 0.5965], device='cuda:2')","tensor(0.6592, device='cuda:2')","tensor(0.6536, device='cuda:2')"
27,0.254274,0.207645,0.239220,0.044238,0.676598,0.637713,0.527174,0.033614,"tensor(0.6683, device='cuda:2')","tensor([0.6486, 0.7193], device='cuda:2')","tensor(0.6426, device='cuda:2')","tensor(0.6490, device='cuda:2')"
28,0.250992,0.204988,0.230831,0.043696,0.666245,0.627634,0.529258,0.033319,"tensor(0.6634, device='cuda:2')","tensor([0.6419, 0.7193], device='cuda:2')","tensor(0.6383, device='cuda:2')","tensor(0.6460, device='cuda:2')"
29,0.249146,0.203800,0.225818,0.043088,0.646949,0.608787,0.532208,0.032840,"tensor(0.6878, device='cuda:2')","tensor([0.6824, 0.7018], device='cuda:2')","tensor(0.6575, device='cuda:2')","tensor(0.6579, device='cuda:2')"
30,0.248095,0.202909,0.222372,0.042961,0.648271,0.610264,0.522817,0.032779,"tensor(0.6780, device='cuda:2')","tensor([0.6689, 0.7018], device='cuda:2')","tensor(0.6490, device='cuda:2')","tensor(0.6514, device='cuda:2')"
31,0.247584,0.202261,0.220833,0.043115,0.649118,0.610962,0.520577,0.032950,"tensor(0.6780, device='cuda:2')","tensor([0.6689, 0.7018], device='cuda:2')","tensor(0.6490, device='cuda:2')","tensor(0.6514, device='cuda:2')"
32,0.247078,0.201762,0.215629,0.043160,0.646399,0.608185,0.518371,0.033031,"tensor(0.6683, device='cuda:2')","tensor([0.6622, 0.6842], device='cuda:2')","tensor(0.6383, device='cuda:2')","tensor(0.6415, device='cuda:2')"
33,0.246725,0.201440,0.212907,0.043155,0.652365,0.614097,0.517176,0.033096,"tensor(0.6683, device='cuda:2')","tensor([0.6622, 0.6842], device='cuda:2')","tensor(0.6383, device='cuda:2')","tensor(0.6415, device='cuda:2')"
34,0.246317,0.201115,0.211904,0.043083,0.663704,0.625385,0.523164,0.033087,"tensor(0.6585, device='cuda:2')","tensor([0.6419, 0.7018], device='cuda:2')","tensor(0.6321, device='cuda:2')","tensor(0.6392, device='cuda:2')"
35,0.246063,0.200889,0.209937,0.043074,0.673413,0.635131,0.523119,0.033051,"tensor(0.6634, device='cuda:2')","tensor([0.6419, 0.7193], device='cuda:2')","tensor(0.6383, device='cuda:2')","tensor(0.6460, device='cuda:2')"
