step,mae,mse
0,0.179952,0.078610
1,0.201133,0.097519
2,0.219283,0.114316
3,0.227448,0.123863
4,0.236708,0.134317
5,0.244082,0.143880
6,0.248430,0.150615
7,0.253086,0.157201
8,0.259547,0.165146
9,0.262425,0.170528
10,0.266612,0.178299
11,0.268880,0.183510
12,0.272851,0.189374
13,0.276448,0.196046
14,0.279346,0.200145
15,0.281320,0.205145
16,0.284643,0.209396
17,0.285110,0.211484
18,0.288884,0.216687
19,0.290839,0.220222
20,0.291488,0.221948
21,0.291871,0.223642
22,0.297223,0.231125
23,0.298628,0.233567
24,0.305000,0.241192
25,0.307722,0.244602
26,0.314060,0.251760
27,0.319542,0.258571
28,0.321744,0.262134
29,0.323696,0.266937
30,0.325671,0.269799
31,0.326975,0.272740
32,0.329793,0.276699
33,0.328209,0.277516
34,0.327872,0.277223
35,0.330862,0.282766
36,0.331861,0.284097
37,0.331358,0.283733
38,0.333089,0.285657
39,0.334092,0.287513
40,0.335906,0.288838
41,0.334953,0.288855
42,0.335380,0.289254
43,0.335202,0.289587
44,0.337501,0.292654
45,0.337024,0.292281
46,0.338678,0.293653
47,0.341707,0.298583
48,0.344727,0.302221
49,0.345839,0.303198
50,0.350994,0.308712
51,0.354722,0.314029
52,0.352862,0.312482
53,0.356434,0.315856
54,0.357374,0.318741
55,0.359382,0.321691
56,0.360394,0.324858
57,0.358443,0.323858
58,0.360364,0.326211
59,0.360298,0.328148
60,0.360912,0.329351
61,0.362511,0.330507
62,0.364030,0.330951
63,0.366241,0.335466
64,0.366768,0.336160
65,0.366506,0.334755
66,0.366256,0.334850
67,0.368491,0.338815
68,0.366419,0.336719
69,0.365856,0.335322
70,0.368800,0.338580
71,0.369895,0.341193
72,0.375073,0.346861
73,0.374088,0.345880
74,0.378020,0.349365
75,0.379878,0.352781
76,0.381029,0.354499
77,0.379379,0.353061
78,0.380237,0.354401
79,0.384238,0.359634
80,0.384540,0.359692
81,0.382414,0.359519
82,0.385800,0.361141
83,0.384663,0.361121
84,0.384689,0.363148
85,0.384406,0.363451
86,0.387823,0.366666
87,0.385636,0.365411
88,0.388569,0.368728
89,0.387452,0.366440
90,0.385050,0.365193
91,0.387205,0.368448
92,0.387802,0.369632
93,0.384139,0.365349
94,0.388764,0.369319
95,0.387357,0.368573
