step,mae,mse
0,0.230587,0.123515
1,0.276637,0.181119
2,0.307861,0.227364
3,0.324587,0.258657
4,0.335688,0.280655
5,0.343128,0.293477
6,0.348819,0.301981
7,0.350210,0.304430
8,0.349819,0.305030
9,0.351709,0.308407
10,0.353230,0.310288
11,0.354296,0.309978
12,0.351750,0.307030
13,0.352479,0.306868
14,0.356495,0.313775
15,0.355429,0.310088
16,0.354066,0.308065
17,0.353709,0.308678
18,0.354000,0.309982
19,0.354773,0.309675
20,0.354875,0.305655
21,0.356236,0.306841
22,0.359651,0.312330
23,0.354994,0.310693
24,0.364036,0.322814
25,0.376493,0.338542
26,0.380900,0.349519
27,0.383873,0.357267
28,0.383495,0.359549
29,0.385391,0.363359
30,0.384842,0.365824
31,0.393494,0.375109
32,0.384355,0.363132
33,0.386223,0.364497
34,0.385902,0.364747
35,0.386905,0.363156
36,0.383819,0.362019
37,0.384611,0.362229
38,0.386119,0.366151
39,0.384238,0.361432
40,0.383852,0.361453
41,0.383462,0.359808
42,0.384252,0.364995
43,0.383132,0.359101
44,0.380465,0.355625
45,0.383557,0.362273
46,0.385585,0.364594
47,0.383372,0.364469
48,0.392486,0.372560
49,0.400366,0.386596
50,0.401628,0.394313
51,0.405925,0.399066
52,0.403999,0.399172
53,0.404587,0.403556
54,0.405580,0.405007
55,0.407174,0.404276
56,0.404090,0.401399
57,0.411069,0.411350
58,0.409560,0.407326
59,0.412822,0.415073
60,0.406934,0.405773
61,0.406138,0.408601
62,0.406828,0.408415
63,0.405412,0.401099
64,0.403614,0.399906
65,0.402699,0.399208
66,0.405570,0.403226
67,0.407032,0.400698
68,0.407512,0.402575
69,0.407384,0.406082
70,0.406374,0.407170
71,0.405182,0.407303
72,0.407931,0.418555
73,0.410934,0.418135
74,0.416524,0.433087
75,0.418305,0.432496
76,0.417491,0.436518
77,0.419494,0.438739
78,0.422355,0.442191
79,0.431723,0.450495
80,0.425079,0.445778
81,0.425673,0.449885
82,0.427463,0.449019
83,0.424707,0.444016
84,0.419726,0.442324
85,0.416713,0.433675
86,0.417670,0.431452
87,0.418000,0.431492
88,0.419414,0.436766
89,0.418995,0.437284
90,0.423098,0.445968
91,0.425547,0.447678
92,0.422502,0.446785
93,0.425098,0.456999
94,0.423417,0.451493
95,0.420713,0.443693
