loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.385204, 0.383978, 0.403346, 67.13 M Ops, 8.72 M Ops, 11.45 M Ops, 0.2047 M, 0.4020 %, 60.52 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.447148, 0.447810, 0.447240, 89.94 M Ops, 13.04 M Ops, 12.13 M Ops, 0.2047 M, 0.4075 %, 67.54 uJ
