epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.226068,2.195665,0.114600,0.189397,0.000323,2.233109,2.202296,0.128344,0.179779,"tensor(0.0811, device='cuda:2')","tensor([0.0000, 0.3143, 0.0000, 0.0909, 0.2759, 0.0000, 0.0750, 0.0400, 0.0690],
       device='cuda:2')","tensor(0.0695, device='cuda:2')","tensor(0.0638, device='cuda:2')"
1,2.223384,2.193087,0.113765,0.189193,0.000101,2.227165,2.195980,0.128830,0.183019,"tensor(0.1027, device='cuda:2')","tensor([0.0000, 0.4286, 0.0000, 0.0909, 0.4138, 0.0000, 0.0750, 0.0600, 0.0345],
       device='cuda:2')","tensor(0.0840, device='cuda:2')","tensor(0.0807, device='cuda:2')"
2,2.213204,2.183117,0.111932,0.188923,0.000092,2.210898,2.179805,0.128046,0.182879,"tensor(0.1973, device='cuda:2')","tensor([0.0323, 0.7429, 0.0114, 0.2045, 0.5862, 0.2500, 0.1000, 0.0600, 0.2069],
       device='cuda:2')","tensor(0.1971, device='cuda:2')","tensor(0.3238, device='cuda:2')"
3,2.192232,2.162458,0.109779,0.187948,0.000090,2.182274,2.151205,0.128543,0.182152,"tensor(0.3703, device='cuda:2')","tensor([0.1935, 0.9143, 0.1136, 0.3182, 0.8276, 0.9167, 0.4500, 0.0400, 0.3103],
       device='cuda:2')","tensor(0.4026, device='cuda:2')","tensor(0.5169, device='cuda:2')"
4,2.159123,2.129404,0.110114,0.187069,0.000085,2.137820,2.106616,0.130459,0.181582,"tensor(0.6000, device='cuda:2')","tensor([0.5484, 0.9429, 0.3977, 0.7045, 1.0000, 1.0000, 0.8500, 0.0600, 0.5517],
       device='cuda:2')","tensor(0.6150, device='cuda:2')","tensor(0.6632, device='cuda:2')"
5,2.110719,2.080747,0.113334,0.186379,0.000081,2.073048,2.041374,0.134602,0.182132,"tensor(0.7568, device='cuda:2')","tensor([0.8387, 0.9429, 0.7386, 0.9318, 1.0000, 1.0000, 0.9750, 0.0800, 0.6552],
       device='cuda:2')","tensor(0.7412, device='cuda:2')","tensor(0.7888, device='cuda:2')"
6,2.040332,2.009801,0.119025,0.186281,0.000075,1.978801,1.946266,0.142074,0.183275,"tensor(0.8135, device='cuda:2')","tensor([1.0000, 0.9714, 0.8523, 0.9545, 1.0000, 1.0000, 1.0000, 0.0800, 0.7586],
       device='cuda:2')","tensor(0.7877, device='cuda:2')","tensor(0.8400, device='cuda:2')"
7,1.942965,1.911510,0.127871,0.186668,0.000068,1.847981,1.814369,0.151574,0.184551,"tensor(0.8459, device='cuda:2')","tensor([1.0000, 0.9714, 0.9091, 0.9773, 1.0000, 1.0000, 1.0000, 0.1800, 0.7931],
       device='cuda:2')","tensor(0.8223, device='cuda:2')","tensor(0.8570, device='cuda:2')"
8,1.819876,1.787212,0.138445,0.188193,0.000063,1.698169,1.663698,0.158728,0.185986,"tensor(0.8649, device='cuda:2')","tensor([1.0000, 0.9714, 0.9318, 0.9773, 1.0000, 1.0000, 1.0000, 0.2400, 0.8621],
       device='cuda:2')","tensor(0.8454, device='cuda:2')","tensor(0.8719, device='cuda:2')"
9,1.684560,1.650911,0.148026,0.188454,0.000056,1.544029,1.508949,0.165311,0.185491,"tensor(0.8811, device='cuda:2')","tensor([1.0000, 0.9714, 0.9432, 0.9773, 1.0000, 1.0000, 1.0000, 0.3400, 0.8621],
       device='cuda:2')","tensor(0.8652, device='cuda:2')","tensor(0.8810, device='cuda:2')"
