epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.587987,0.519191,0.687968,0.121869,0.338233,0.267856,0.703770,0.128805,0.269199,0.364320
1,0.583660,0.515292,0.683677,0.122167,0.337691,0.267696,0.699947,0.131076,0.265801,0.361759
2,0.573749,0.505913,0.678362,0.126900,0.332298,0.262977,0.693204,0.140502,0.261892,0.358809
3,0.566046,0.498729,0.673169,0.133536,0.325281,0.256616,0.686653,0.146504,0.257980,0.355792
4,0.558618,0.491884,0.667332,0.139507,0.326758,0.258680,0.680778,0.150489,0.254368,0.352962
5,0.552639,0.486532,0.661065,0.144375,0.323271,0.255647,0.676238,0.150774,0.251482,0.350632
6,0.547481,0.482107,0.653742,0.148509,0.316010,0.249119,0.668909,0.155013,0.248729,0.348343
7,0.540675,0.476055,0.646199,0.151007,0.311676,0.245800,0.658763,0.160174,0.246070,0.346100
8,0.546632,0.482743,0.638891,0.152070,0.308468,0.243296,0.651715,0.157712,0.244286,0.344536
9,0.532647,0.469538,0.631095,0.153010,0.306501,0.242154,0.643465,0.161184,0.242341,0.342818
10,0.528962,0.466572,0.623900,0.154404,0.302496,0.239138,0.633584,0.163614,0.240654,0.341303
11,0.526375,0.464698,0.616765,0.155046,0.301660,0.238840,0.628197,0.160783,0.239499,0.340229
12,0.521843,0.461006,0.608378,0.155459,0.297797,0.236140,0.616564,0.164927,0.237947,0.338794
13,0.552522,0.492324,0.601988,0.156418,0.298287,0.236742,0.615451,0.160705,0.237142,0.338031
14,0.516448,0.456954,0.594944,0.157364,0.301223,0.240797,0.604264,0.166183,0.235925,0.336794
0,0.587943,0.519242,0.687013,0.122818,0.337956,0.267791,0.701646,0.130515,0.269138,0.364267
1,0.583330,0.515358,0.679716,0.125373,0.337024,0.267701,0.693229,0.136668,0.265808,0.361752
2,0.572959,0.505995,0.669638,0.131617,0.331171,0.263048,0.681234,0.144253,0.261962,0.358854
3,0.564929,0.498840,0.660897,0.135244,0.323869,0.256679,0.671904,0.148182,0.258043,0.355832
4,0.557119,0.491837,0.652814,0.139178,0.325184,0.258757,0.664268,0.149938,0.254424,0.352991
5,0.551067,0.486475,0.645917,0.140963,0.321829,0.255721,0.661089,0.145575,0.251541,0.350655
6,0.545975,0.482047,0.639276,0.141865,0.314520,0.249163,0.653562,0.147968,0.248777,0.348360
7,0.539306,0.476044,0.632622,0.142449,0.310200,0.245832,0.643675,0.152105,0.246104,0.346112
8,0.545352,0.482692,0.626604,0.143077,0.307273,0.243321,0.639527,0.147999,0.244310,0.344544
9,0.531477,0.469482,0.619952,0.143240,0.305372,0.242139,0.632334,0.148782,0.242325,0.342802
10,0.527856,0.466517,0.613389,0.142401,0.301304,0.239121,0.621828,0.150750,0.240637,0.341284
11,0.525425,0.464636,0.607881,0.142579,0.300804,0.238806,0.619985,0.147658,0.239464,0.340195
12,0.521110,0.460924,0.601861,0.142719,0.297100,0.236082,0.610178,0.150797,0.237890,0.338749
13,0.551945,0.492235,0.597099,0.143174,0.297818,0.236700,0.611177,0.146514,0.237097,0.337994
14,0.516040,0.456836,0.592040,0.143750,0.300832,0.240716,0.601160,0.151698,0.235873,0.336751
