loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.312012, 0.314179, 0.358165, 16.59 M Ops, 2.65 M Ops, 1.56 M Ops, 0.0393 M, 0.3831 %, 9.57 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.311966, 0.314127, 0.358131, 16.59 M Ops, 2.76 M Ops, 1.58 M Ops, 0.0393 M, 0.3878 %, 9.76 uJ
