shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.263042,0.181173,0.262966,42284.48 M Ops,4188.53 M Ops,452.30 M Ops,3.7074 M,0.4239 %,5850.24 uJ,0.181173,0.262966,0.820899
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.266837,0.184137,0.266758,42284.48 M Ops,3968.89 M Ops,452.30 M Ops,3.7074 M,0.4163 %,5652.57 uJ,0.184137,0.266758,0.817968
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.265482,0.183587,0.265406,42284.48 M Ops,4039.42 M Ops,452.30 M Ops,3.7074 M,0.4195 %,5716.04 uJ,0.183587,0.265406,0.818512
