epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.973252,0.502323,0.470928,0.096787,0.954535,0.687672,0.266864,0.112202,1.059182,0.687667
1,0.674947,0.482951,0.191995,0.124998,0.799096,0.669761,0.129335,0.135066,1.029246,0.669569
2,0.581616,0.473807,0.107808,0.141297,0.751467,0.663241,0.088226,0.143921,1.012262,0.663415
3,0.548944,0.467856,0.081088,0.149615,0.733384,0.660914,0.072470,0.148909,1.007508,0.661278
4,0.533390,0.464406,0.068984,0.158930,0.723743,0.660368,0.063375,0.161063,1.006038,0.660308
5,0.523602,0.462299,0.061303,0.169974,0.713979,0.656852,0.057127,0.172955,1.002550,0.656999
6,0.516574,0.460585,0.055989,0.178930,0.711375,0.658641,0.052734,0.177982,1.001022,0.658600
7,0.511262,0.459178,0.052084,0.185017,0.704741,0.655013,0.049728,0.184402,0.997356,0.655628
8,0.506917,0.457853,0.049064,0.188812,0.703213,0.656154,0.047059,0.188479,0.995688,0.656447
9,0.503195,0.456724,0.046471,0.191652,0.700807,0.656531,0.044277,0.190340,0.995175,0.656529
