epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.076513,0.049048,0.274649,0.158729,0.036227,0.019681,0.165462,0.178906
1,0.037444,0.022928,0.145158,0.235939,0.021184,0.010301,0.108837,0.221177
2,0.032023,0.020386,0.116370,0.271884,0.017693,0.008711,0.089827,0.241336
3,0.029687,0.019448,0.102388,0.290461,0.016066,0.008112,0.079546,0.250985
4,0.028602,0.019069,0.095335,0.298994,0.015320,0.007913,0.074072,0.254565
5,0.027845,0.018776,0.090685,0.303852,0.014760,0.007755,0.070055,0.252663
6,0.027276,0.018393,0.088834,0.304210,0.014102,0.007281,0.068209,0.251310
7,0.026746,0.018126,0.086198,0.302999,0.013920,0.007334,0.065860,0.247539
8,0.026500,0.017990,0.085108,0.302920,0.013372,0.006914,0.064578,0.248434
9,0.026277,0.017871,0.084062,0.303495,0.013110,0.006844,0.062660,0.246617
10,0.025672,0.017426,0.082453,0.302676,0.012704,0.006539,0.061646,0.246809
11,0.025577,0.017408,0.081681,0.301855,0.012719,0.006608,0.061116,0.244695
12,0.025486,0.017384,0.081022,0.303148,0.012606,0.006555,0.060511,0.246578
13,0.025530,0.017395,0.081345,0.305126,0.012490,0.006396,0.060937,0.248434
14,0.025494,0.017383,0.081110,0.308314,0.012367,0.006383,0.059845,0.251380
15,0.025432,0.017397,0.080348,0.311282,0.012274,0.006304,0.059696,0.251953
16,0.025398,0.017380,0.080184,0.311893,0.012434,0.006503,0.059313,0.253427
17,0.025264,0.017262,0.080020,0.314637,0.012463,0.006539,0.059241,0.255414
18,0.025375,0.017364,0.080112,0.319047,0.012608,0.006666,0.059411,0.259217
