epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.422274,2.198932,0.165275,0.221689,2.415392,2.211326,0.173066,0.202335,"tensor(0.0865, device='cuda:2')","tensor([0.5484, 0.0000, 0.0000, 0.0227, 0.0345, 0.5417, 0.0000, 0.0000, 0.0000],
       device='cuda:2')","tensor(0.0613, device='cuda:2')","tensor(0.0502, device='cuda:2')"
1,2.415388,2.194529,0.164571,0.219213,2.400207,2.199383,0.173374,0.199090,"tensor(0.1486, device='cuda:2')","tensor([0.7419, 0.0000, 0.0000, 0.1136, 0.1724, 0.9167, 0.0000, 0.0000, 0.0000],
       device='cuda:2')","tensor(0.1173, device='cuda:2')","tensor(0.1687, device='cuda:2')"
2,2.394068,2.179503,0.172545,0.212839,2.367013,2.175128,0.191654,0.189968,"tensor(0.2811, device='cuda:2')","tensor([0.9677, 0.2571, 0.0000, 0.4091, 0.7586, 1.0000, 0.0000, 0.0200, 0.0000],
       device='cuda:2')","tensor(0.2597, device='cuda:2')","tensor(0.3602, device='cuda:2')"
3,2.360720,2.153201,0.213805,0.205381,2.320850,2.136799,0.246656,0.181584,"tensor(0.4865, device='cuda:2')","tensor([0.9677, 0.9143, 0.0227, 0.7727, 0.9655, 1.0000, 0.6250, 0.1000, 0.0000],
       device='cuda:2')","tensor(0.4597, device='cuda:2')","tensor(0.5379, device='cuda:2')"
4,2.314147,2.110353,0.298025,0.200813,2.259872,2.075482,0.341819,0.180972,"tensor(0.7027, device='cuda:2')","tensor([0.9355, 0.9429, 0.5455, 0.8864, 1.0000, 1.0000, 0.9750, 0.2000, 0.3103],
       device='cuda:2')","tensor(0.6980, device='cuda:2')","tensor(0.7608, device='cuda:2')"
5,2.235626,2.039435,0.362493,0.192566,2.155897,1.974684,0.404118,0.177172,"tensor(0.7838, device='cuda:2')","tensor([0.9032, 0.9714, 0.8409, 0.9091, 1.0000, 1.0000, 1.0000, 0.2200, 0.3448],
       device='cuda:2')","tensor(0.7502, device='cuda:2')","tensor(0.8033, device='cuda:2')"
6,2.110671,1.927593,0.420293,0.178875,1.990770,1.822080,0.482123,0.163868,"tensor(0.8108, device='cuda:2')","tensor([0.9032, 0.9714, 0.8977, 0.9318, 1.0000, 1.0000, 1.0000, 0.2000, 0.5172],
       device='cuda:2')","tensor(0.7828, device='cuda:2')","tensor(0.8419, device='cuda:2')"
7,1.941164,1.770387,0.498600,0.165791,1.767324,1.617129,0.542448,0.144770,"tensor(0.8432, device='cuda:2')","tensor([0.9677, 0.9714, 0.9432, 0.9545, 1.0000, 1.0000, 1.0000, 0.3000, 0.5172],
       device='cuda:2')","tensor(0.8160, device='cuda:2')","tensor(0.8590, device='cuda:2')"
8,1.734888,1.579541,0.572710,0.149620,1.523670,1.387919,0.618028,0.129571,"tensor(0.8811, device='cuda:2')","tensor([0.9677, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.4200, 0.7241],
       device='cuda:2')","tensor(0.8663, device='cuda:2')","tensor(0.8874, device='cuda:2')"
9,1.514942,1.376243,0.619461,0.132505,1.271017,1.144961,0.647567,0.119581,"tensor(0.9162, device='cuda:2')","tensor([1.0000, 0.9429, 0.9886, 0.9773, 1.0000, 1.0000, 0.9750, 0.5600, 0.8621],
       device='cuda:2')","tensor(0.9089, device='cuda:2')","tensor(0.9153, device='cuda:2')"
10,1.309773,1.178466,0.658255,0.124725,1.050340,0.928733,0.655971,0.115047,"tensor(0.9270, device='cuda:2')","tensor([1.0000, 0.9429, 0.9545, 0.9773, 1.0000, 1.0000, 0.9750, 0.6600, 0.9310],
       device='cuda:2')","tensor(0.9238, device='cuda:2')","tensor(0.9193, device='cuda:2')"
11,1.140896,1.010443,0.673912,0.123714,0.867809,0.739801,0.670406,0.121304,"tensor(0.9432, device='cuda:2')","tensor([1.0000, 0.9429, 0.9545, 0.9773, 1.0000, 1.0000, 0.9750, 0.8000, 0.8966],
       device='cuda:2')","tensor(0.9409, device='cuda:2')","tensor(0.9350, device='cuda:2')"
12,1.008843,0.878612,0.689722,0.123334,0.722498,0.592773,0.672410,0.123001,"tensor(0.9568, device='cuda:2')","tensor([1.0000, 0.9429, 0.9432, 0.9773, 1.0000, 1.0000, 0.9750, 0.9200, 0.8966],
       device='cuda:2')","tensor(0.9558, device='cuda:2')","tensor(0.9510, device='cuda:2')"
13,0.910253,0.777509,0.739277,0.125351,0.621266,0.488638,0.711554,0.125513,"tensor(0.9568, device='cuda:2')","tensor([1.0000, 0.9143, 0.9432, 0.9545, 1.0000, 1.0000, 0.9750, 0.9400, 0.9310],
       device='cuda:2')","tensor(0.9574, device='cuda:2')","tensor(0.9537, device='cuda:2')"
14,0.835833,0.701629,0.771463,0.126490,0.537222,0.403904,0.777792,0.125540,"tensor(0.9622, device='cuda:2')","tensor([1.0000, 0.9429, 0.9432, 0.9545, 1.0000, 1.0000, 0.9750, 0.9600, 0.9310],
       device='cuda:2')","tensor(0.9636, device='cuda:2')","tensor(0.9607, device='cuda:2')"
15,0.782155,0.647223,0.770676,0.127226,0.484605,0.350412,0.783431,0.126359,"tensor(0.9649, device='cuda:2')","tensor([1.0000, 0.9143, 0.9659, 0.9545, 1.0000, 1.0000, 0.9750, 0.9600, 0.9310],
       device='cuda:2')","tensor(0.9667, device='cuda:2')","tensor(0.9677, device='cuda:2')"
16,0.743251,0.606773,0.780250,0.128676,0.447881,0.312780,0.784545,0.127255,"tensor(0.9676, device='cuda:2')","tensor([1.0000, 0.9429, 0.9659, 0.9545, 1.0000, 1.0000, 0.9750, 0.9600, 0.9310],
       device='cuda:2')","tensor(0.9682, device='cuda:2')","tensor(0.9672, device='cuda:2')"
17,0.718870,0.581766,0.784414,0.129260,0.416635,0.279671,0.801562,0.128949,"tensor(0.9649, device='cuda:2')","tensor([1.0000, 0.9143, 0.9659, 0.9545, 1.0000, 1.0000, 0.9750, 0.9600, 0.9310],
       device='cuda:2')","tensor(0.9667, device='cuda:2')","tensor(0.9677, device='cuda:2')"
18,0.700846,0.563110,0.786166,0.129874,0.401266,0.261481,0.816184,0.131623,"tensor(0.9568, device='cuda:2')","tensor([1.0000, 0.9143, 0.9432, 0.9545, 1.0000, 1.0000, 0.9750, 0.9600, 0.8966],
       device='cuda:2')","tensor(0.9581, device='cuda:2')","tensor(0.9568, device='cuda:2')"
