loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.467492, 0.448911, 0.458018, 0.588601, 178.47 M Ops, 30.08 M Ops, 7.25 M Ops, 0.4765 M, 0.3937 %, 60.41 uJ
