epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.633348,0.557728,0.756202,0.132385,0.355567,0.279018,0.765484,0.144826,0.278453,0.358500
1,0.599667,0.524186,0.754809,0.134953,0.351232,0.274526,0.767055,0.139636,0.274784,0.356112
2,0.585388,0.509928,0.754604,0.131332,0.353443,0.276766,0.766767,0.136632,0.276577,0.356957
3,0.574609,0.499159,0.754501,0.126825,0.350804,0.274074,0.767295,0.129676,0.274255,0.356425
4,0.564699,0.489264,0.754353,0.121215,0.354201,0.277555,0.766463,0.127256,0.277461,0.358449
5,0.556040,0.480596,0.754439,0.116399,0.352519,0.275893,0.766262,0.119247,0.276100,0.358691
0,0.623368,0.558098,0.652705,0.134488,0.336990,0.278982,0.580081,0.148013,0.278414,0.358526
1,0.577678,0.525054,0.526240,0.140383,0.322399,0.274484,0.479147,0.150103,0.274742,0.356257
2,0.554776,0.509545,0.452317,0.141783,0.319627,0.278001,0.416268,0.147117,0.277810,0.357844
3,0.535702,0.497189,0.385129,0.141984,0.310649,0.276455,0.341946,0.146207,0.276631,0.358242
