epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.442034,0.409915,0.650812,0.052407,0.468080,0.479504,0.393826,0.068722,0.526060,0.469721
1,0.386967,0.389305,0.371767,0.076235,0.460674,0.483004,0.315526,0.082614,0.523997,0.473024
2,0.374668,0.383435,0.317681,0.089407,0.455545,0.480790,0.291456,0.088894,0.522670,0.473102
3,0.368095,0.380034,0.290496,0.098048,0.452654,0.481597,0.264520,0.098151,0.520656,0.473640
4,0.363599,0.377436,0.273655,0.102190,0.445053,0.474550,0.253320,0.100688,0.511297,0.467685
5,0.360036,0.375488,0.259598,0.106446,0.441600,0.471833,0.245087,0.105147,0.505629,0.463765
6,0.357531,0.374106,0.249793,0.110240,0.439169,0.470875,0.233081,0.110302,0.505238,0.463468
7,0.355796,0.373060,0.243581,0.114597,0.437252,0.469103,0.230221,0.118983,0.501471,0.461494
8,0.354217,0.372128,0.237799,0.118772,0.436274,0.469046,0.223253,0.119040,0.503606,0.460865
9,0.352816,0.371391,0.232074,0.123061,0.437073,0.470499,0.219801,0.120195,0.502625,0.461875
10,0.351608,0.370912,0.226131,0.127789,0.441315,0.476205,0.214525,0.128095,0.506672,0.466141
