epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.297917,2.196988,1.009290,2.238506,2.185252,0.532546,0.164865,0.210522,0.117120,0.090137
1,2.080010,1.988918,0.910922,1.844038,1.776802,0.672362,0.810811,0.811853,0.755320,0.832539
2,1.636513,1.573865,0.626476,1.248534,1.195614,0.529201,0.875676,0.888130,0.852450,0.885002
3,1.223372,1.179620,0.437517,0.800883,0.760555,0.403279,0.910811,0.920886,0.899648,0.912430
4,0.927581,0.891703,0.358780,0.522568,0.487657,0.349101,0.967568,0.971731,0.964004,0.959309
5,0.764132,0.731799,0.323325,0.351714,0.322001,0.297127,0.981081,0.983196,0.981640,0.980401
6,0.662203,0.633367,0.288362,0.267701,0.240114,0.275871,0.983784,0.985721,0.984319,0.983112
7,0.600948,0.574271,0.266777,0.232842,0.206297,0.265446,0.991892,0.991421,0.990440,0.989610
8,0.570321,0.545034,0.252865,0.253996,0.228397,0.255991,0.975676,0.976183,0.972907,0.970485
9,0.557398,0.533172,0.242252,0.227655,0.202355,0.253000,0.983784,0.986681,0.985635,0.985123
10,0.545727,0.522447,0.232801,0.244179,0.220123,0.240565,0.972973,0.974927,0.973931,0.973909
11,0.532674,0.510879,0.217948,0.238539,0.214803,0.237362,0.975676,0.978499,0.975921,0.974122
12,0.524976,0.504633,0.203427,0.234095,0.211149,0.229461,0.970270,0.973715,0.970098,0.968378
13,0.520989,0.501533,0.194565,0.191396,0.169035,0.223613,0.981081,0.983593,0.981332,0.979496
14,0.518747,0.499778,0.189697,0.202242,0.179852,0.223900,0.981081,0.979769,0.978580,0.977903
15,0.517033,0.498988,0.180456,0.220340,0.199008,0.213323,0.975676,0.977849,0.975618,0.974034
16,0.513073,0.495756,0.173172,0.218628,0.198213,0.204152,0.978378,0.981024,0.978264,0.976097
17,0.510227,0.493670,0.165572,0.199003,0.178953,0.200498,0.978378,0.980418,0.978686,0.977432
18,0.508833,0.492940,0.158927,0.198205,0.178367,0.198371,0.981081,0.982943,0.981029,0.979408
19,0.506191,0.490746,0.154449,0.219100,0.199815,0.192857,0.978378,0.981681,0.979343,0.977432
20,0.504949,0.490057,0.148924,0.195725,0.176629,0.190955,0.981081,0.982943,0.981029,0.979408
21,0.503776,0.489410,0.143654,0.199702,0.180426,0.192762,0.981081,0.982943,0.981029,0.979408
22,0.502620,0.488560,0.140599,0.211404,0.192271,0.191339,0.981081,0.982943,0.981029,0.979408
23,0.501829,0.488212,0.136177,0.202728,0.183858,0.188704,0.981081,0.982943,0.981029,0.979408
24,0.501259,0.487933,0.133262,0.203298,0.183956,0.193416,0.978378,0.981681,0.979343,0.977432
25,0.500924,0.487715,0.132092,0.208171,0.188750,0.194209,0.978378,0.981681,0.979343,0.977432
26,0.500546,0.487496,0.130501,0.207863,0.189024,0.188389,0.978378,0.981681,0.979343,0.977432
27,0.500222,0.487401,0.128207,0.210554,0.191948,0.186065,0.978378,0.981681,0.979343,0.977432
28,0.499615,0.487017,0.125985,0.216002,0.196735,0.192673,0.978378,0.981681,0.979343,0.977432
29,0.499371,0.486771,0.126002,0.211626,0.191962,0.196645,0.978378,0.981681,0.979343,0.977432
30,0.499024,0.486616,0.124082,0.208279,0.188601,0.196787,0.981081,0.982943,0.981029,0.979408
31,0.498823,0.486383,0.124403,0.212428,0.193105,0.193230,0.978378,0.981681,0.979343,0.977432
32,0.498734,0.486301,0.124330,0.212225,0.193586,0.186390,0.978378,0.981681,0.979343,0.977432
33,0.498632,0.486173,0.124591,0.210346,0.192121,0.182250,0.978378,0.981681,0.979343,0.977432
34,0.498248,0.486068,0.121798,0.211222,0.193220,0.180021,0.975676,0.980418,0.976418,0.972988
35,0.497727,0.486010,0.117177,0.209283,0.191965,0.173179,0.978378,0.981681,0.979343,0.977432
36,0.497136,0.485959,0.111772,0.208788,0.191543,0.172450,0.978378,0.981681,0.979343,0.977432
37,0.496712,0.485925,0.107870,0.210299,0.193078,0.172210,0.978378,0.981681,0.979343,0.977432
38,0.496513,0.485873,0.106409,0.209570,0.192352,0.172172,0.978378,0.981681,0.979343,0.977432
39,0.496339,0.485843,0.104963,0.210182,0.192998,0.171833,0.978378,0.981681,0.979343,0.977432
40,0.496173,0.485818,0.103550,0.209655,0.192482,0.171726,0.978378,0.981681,0.979343,0.977432
41,0.496071,0.485798,0.102734,0.210113,0.192951,0.171614,0.978378,0.981681,0.979343,0.977432
42,0.495941,0.485771,0.101700,0.210115,0.192970,0.171456,0.978378,0.981681,0.979343,0.977432
43,0.495878,0.485756,0.101224,0.209420,0.192267,0.171534,0.978378,0.981681,0.979343,0.977432
44,0.495810,0.485747,0.100635,0.209802,0.192684,0.171181,0.978378,0.981681,0.979343,0.977432
45,0.495770,0.485745,0.100245,0.209869,0.192761,0.171082,0.978378,0.981681,0.979343,0.977432
46,0.495749,0.485735,0.100145,0.209784,0.192694,0.170891,0.978378,0.981681,0.979343,0.977432
47,0.495728,0.485730,0.099986,0.210039,0.192951,0.170874,0.978378,0.981681,0.979343,0.977432
48,0.495706,0.485728,0.099783,0.209727,0.192645,0.170823,0.978378,0.981681,0.979343,0.977432
49,0.495701,0.485728,0.099731,0.209817,0.192738,0.170788,0.978378,0.981681,0.979343,0.977432
