loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.325901, 0.325814, 0.368522, 150.27 M Ops, 26.12 M Ops, 12.74 M Ops, 0.1527 M, 0.2604 %, 82.11 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.329306, 0.329294, 0.372001, 154.48 M Ops, 25.57 M Ops, 12.80 M Ops, 0.1673 M, 0.2596 %, 81.90 uJ
