step,mae,mse
0,0.176235,0.076483
1,0.194788,0.092543
2,0.210735,0.106666
3,0.218726,0.113852
4,0.228234,0.124054
5,0.234596,0.130425
6,0.238319,0.136519
7,0.242339,0.141541
8,0.246794,0.147565
9,0.250929,0.153669
10,0.254293,0.158824
11,0.254927,0.160944
12,0.259848,0.166866
13,0.262071,0.171975
14,0.264083,0.176019
15,0.265350,0.179017
16,0.269557,0.184925
17,0.270604,0.189161
18,0.272492,0.192582
19,0.273836,0.194378
20,0.275660,0.197702
21,0.277286,0.199650
22,0.278913,0.202606
23,0.279509,0.203727
24,0.287080,0.212759
25,0.292561,0.220088
26,0.296586,0.224316
27,0.299132,0.227502
28,0.302799,0.231275
29,0.304168,0.232513
30,0.305732,0.234010
31,0.308279,0.238458
32,0.309587,0.242414
33,0.311045,0.242949
34,0.312764,0.246465
35,0.313139,0.247774
36,0.316479,0.253003
37,0.317277,0.252513
38,0.318779,0.256372
39,0.318955,0.258427
40,0.321456,0.261059
41,0.323383,0.265227
42,0.324337,0.267372
43,0.324125,0.266320
44,0.325736,0.269407
45,0.325822,0.269693
46,0.325150,0.268951
47,0.327739,0.273517
48,0.331282,0.277872
49,0.333534,0.280133
50,0.338084,0.286422
51,0.339600,0.291994
52,0.342832,0.296945
53,0.343822,0.297400
54,0.345171,0.299865
55,0.346846,0.304418
56,0.349226,0.307735
57,0.347806,0.308588
58,0.349122,0.309766
59,0.350103,0.310894
60,0.353065,0.315341
61,0.354413,0.316673
62,0.353977,0.316680
63,0.355287,0.319729
64,0.354590,0.319359
65,0.356109,0.322882
66,0.356886,0.323432
67,0.356230,0.323010
68,0.357556,0.324529
69,0.358394,0.325888
70,0.357315,0.326001
71,0.361175,0.331340
72,0.362273,0.332082
73,0.364164,0.332756
74,0.366157,0.335842
75,0.368067,0.338631
76,0.369232,0.339661
77,0.372333,0.345538
78,0.372309,0.344731
79,0.371255,0.343264
80,0.374450,0.347739
81,0.374357,0.348911
82,0.373532,0.346108
83,0.374018,0.346276
84,0.374820,0.347102
85,0.376310,0.347319
86,0.375069,0.348859
87,0.374080,0.348277
88,0.375670,0.349825
89,0.376113,0.351732
90,0.375081,0.349814
91,0.376533,0.349835
92,0.375302,0.349923
93,0.377378,0.353905
94,0.374806,0.349427
95,0.376661,0.352241
96,0.377427,0.354670
97,0.379040,0.357757
98,0.380004,0.359267
99,0.379907,0.358000
100,0.380463,0.361485
101,0.382561,0.362936
102,0.382348,0.361954
103,0.383670,0.364318
104,0.383740,0.366577
105,0.384121,0.366925
106,0.384089,0.367195
107,0.384935,0.367198
108,0.386899,0.370221
109,0.389101,0.373154
110,0.388251,0.373452
111,0.388710,0.372279
112,0.389952,0.375418
113,0.390331,0.375006
114,0.390455,0.377297
115,0.390938,0.375566
116,0.390171,0.376796
117,0.392038,0.378237
118,0.391474,0.377528
119,0.393001,0.380552
120,0.394952,0.385329
121,0.397106,0.388292
122,0.397859,0.389383
123,0.399396,0.393439
124,0.402600,0.397228
125,0.402836,0.397271
126,0.403624,0.396351
127,0.405315,0.399238
128,0.407353,0.403713
129,0.406429,0.403919
130,0.406365,0.404337
131,0.407930,0.404292
132,0.409719,0.406411
133,0.411661,0.409125
134,0.410067,0.409605
135,0.410972,0.408300
136,0.413098,0.411467
137,0.414535,0.412522
138,0.414329,0.414685
139,0.415109,0.414263
140,0.415959,0.415979
141,0.416873,0.417088
142,0.418065,0.417906
143,0.417485,0.418656
144,0.418617,0.421310
145,0.421108,0.424796
146,0.423473,0.426971
147,0.423936,0.428611
148,0.425894,0.433603
149,0.426549,0.434205
150,0.427647,0.433595
151,0.426680,0.433123
152,0.428980,0.439995
153,0.428511,0.436675
154,0.429931,0.438450
155,0.428088,0.434364
156,0.429141,0.436841
157,0.431681,0.439284
158,0.431833,0.440565
159,0.431536,0.440594
160,0.433205,0.443834
161,0.434390,0.446099
162,0.433901,0.445014
163,0.433175,0.441558
164,0.434186,0.443203
165,0.433806,0.441847
166,0.434218,0.444122
167,0.435298,0.445046
168,0.436703,0.447489
169,0.437939,0.450344
170,0.439229,0.449523
171,0.438950,0.449672
172,0.441193,0.453817
173,0.443206,0.454080
174,0.444477,0.456965
175,0.443073,0.457663
176,0.445083,0.459415
177,0.444562,0.461179
178,0.445379,0.461777
179,0.445131,0.460671
180,0.445298,0.461394
181,0.447280,0.462460
182,0.447821,0.461381
183,0.448472,0.463413
184,0.449340,0.466167
185,0.450370,0.467683
186,0.450963,0.466168
187,0.449545,0.464558
188,0.450342,0.464332
189,0.451420,0.465125
190,0.450134,0.464171
191,0.450691,0.463966
192,0.451305,0.465445
193,0.453013,0.466816
194,0.454853,0.466889
195,0.455043,0.468999
196,0.453855,0.470306
197,0.457183,0.473497
198,0.457783,0.475500
199,0.456731,0.472563
