step,mae,mse
0,0.179319,0.078967
1,0.197380,0.093870
2,0.211453,0.106802
3,0.220399,0.115462
4,0.228336,0.123731
5,0.233946,0.129959
6,0.238521,0.136149
7,0.243696,0.142450
8,0.245726,0.146306
9,0.249535,0.151485
10,0.252537,0.155908
11,0.253926,0.158704
12,0.257531,0.164432
13,0.258071,0.167770
14,0.261565,0.172626
15,0.262976,0.175315
16,0.264037,0.178682
17,0.265872,0.182361
18,0.268733,0.186888
19,0.270440,0.189783
20,0.271362,0.192642
21,0.272327,0.194398
22,0.275786,0.199529
23,0.276193,0.199957
24,0.282319,0.206786
25,0.285071,0.210427
26,0.291655,0.218514
27,0.295114,0.223940
28,0.297049,0.226664
29,0.298648,0.229674
30,0.301232,0.233301
31,0.302735,0.235528
32,0.303444,0.236550
33,0.305134,0.237469
34,0.305522,0.239529
35,0.307950,0.243729
36,0.308787,0.245307
37,0.308573,0.245944
38,0.311930,0.248479
39,0.312799,0.251386
40,0.314684,0.252861
41,0.313188,0.252444
42,0.315843,0.255068
43,0.316520,0.256414
44,0.316374,0.256108
45,0.316592,0.256637
46,0.317788,0.257934
47,0.318249,0.260944
48,0.321281,0.263560
49,0.323296,0.264857
50,0.328086,0.268760
51,0.331279,0.273786
52,0.331423,0.274880
53,0.331766,0.276143
54,0.334257,0.280403
55,0.337023,0.283689
56,0.334909,0.282052
57,0.334497,0.281710
58,0.336706,0.284557
59,0.339186,0.288404
60,0.338166,0.286402
61,0.338211,0.287358
62,0.340357,0.289345
63,0.340635,0.290710
64,0.338731,0.286112
65,0.340183,0.288168
66,0.341014,0.288366
67,0.342642,0.291195
68,0.342150,0.291419
69,0.339688,0.287896
70,0.342761,0.291697
71,0.343211,0.291406
72,0.344020,0.292646
73,0.345947,0.294389
74,0.348570,0.296058
75,0.351076,0.298706
76,0.350942,0.299456
77,0.351201,0.299231
78,0.350338,0.298680
79,0.352212,0.301821
80,0.352370,0.302617
81,0.351142,0.301032
82,0.352020,0.303072
83,0.353799,0.305495
84,0.352432,0.304143
85,0.352945,0.304508
86,0.353029,0.304419
87,0.354279,0.306989
88,0.354937,0.307461
89,0.353682,0.306591
90,0.352959,0.304729
91,0.353409,0.306251
92,0.353671,0.305908
93,0.351669,0.304387
94,0.350892,0.304025
95,0.351134,0.304577
96,0.352557,0.306761
97,0.353732,0.307527
98,0.353706,0.308262
99,0.355901,0.310844
100,0.356667,0.310684
101,0.357342,0.310647
102,0.357939,0.311639
103,0.359198,0.314169
104,0.358237,0.313310
105,0.359426,0.315228
106,0.360403,0.315799
107,0.359362,0.315879
108,0.359131,0.316299
109,0.359964,0.317010
110,0.361038,0.317383
111,0.362282,0.320138
112,0.362234,0.319444
113,0.362478,0.320513
114,0.361429,0.319536
115,0.362477,0.320597
116,0.362247,0.320946
117,0.361483,0.320890
118,0.363484,0.321494
119,0.363431,0.321472
120,0.364534,0.325038
121,0.367413,0.329345
122,0.369987,0.330949
123,0.370409,0.333726
124,0.371056,0.334368
125,0.373432,0.336863
126,0.374491,0.337913
127,0.375157,0.339498
128,0.374814,0.340760
129,0.375806,0.341293
130,0.377654,0.342562
131,0.377702,0.344193
132,0.376814,0.345542
133,0.378361,0.346001
134,0.380227,0.346651
135,0.382432,0.350257
136,0.381255,0.349222
137,0.380706,0.349798
138,0.382683,0.352091
139,0.384366,0.352699
140,0.383440,0.353417
141,0.383123,0.352455
142,0.384027,0.354413
143,0.383736,0.353999
144,0.386279,0.359350
145,0.387688,0.359926
146,0.391234,0.362908
