epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.460562,0.366532,0.104478,0.096941,0.361856,0.331761,0.033439,0.125881,0.511694,0.331766
1,0.345061,0.317779,0.030314,0.136017,0.348136,0.324896,0.025822,0.142987,0.509913,0.324894
2,0.332064,0.309865,0.024666,0.151440,0.338559,0.318550,0.022232,0.158562,0.503457,0.318515
3,0.325907,0.306041,0.022073,0.163734,0.336018,0.317026,0.021102,0.168574,0.501683,0.317019
4,0.322298,0.303654,0.020715,0.173427,0.331156,0.313260,0.019884,0.177857,0.500113,0.313203
5,0.320255,0.302350,0.019894,0.180611,0.328663,0.311349,0.019238,0.182682,0.499848,0.311395
6,0.318355,0.300946,0.019343,0.186037,0.330809,0.313718,0.018990,0.188233,0.502599,0.313676
7,0.317016,0.299903,0.019014,0.189052,0.329724,0.313206,0.018354,0.192087,0.497452,0.313256
8,0.315989,0.299137,0.018724,0.192123,0.327703,0.311176,0.018363,0.192737,0.501666,0.311154
9,0.314987,0.298263,0.018582,0.194553,0.324739,0.308514,0.018028,0.195230,0.496974,0.308518
10,0.314373,0.297776,0.018441,0.196660,0.327020,0.310760,0.018067,0.197321,0.499769,0.310792
11,0.313522,0.297051,0.018301,0.198330,0.325175,0.308934,0.018045,0.198135,0.495099,0.308889
12,0.313356,0.296897,0.018287,0.199198,0.326967,0.310720,0.018052,0.198938,0.497567,0.310752
