horizon_zero_based,mse,mae
0,0.232066417608,0.33885807013
1,0.245559742622,0.349990515549
2,0.25514176098,0.356362554399
3,0.235801681682,0.340138351288
4,0.273554778527,0.370335017508
5,0.261062566289,0.359617879366
6,0.263098235822,0.360364204519
7,0.27799373077,0.36903041157
8,0.277485194128,0.370930987993
9,0.287545527292,0.377051940784
10,0.285716194354,0.375904552288
11,0.275039420804,0.363448662559
12,0.278832536861,0.36473649056
13,0.287840395113,0.372506552804
14,0.277223773805,0.365142314386
15,0.272355173743,0.357532210254
16,0.283835024617,0.370357372222
17,0.277474400196,0.363976275587
18,0.288515511493,0.371671612106
19,0.291185849289,0.371740440684
20,0.292657252079,0.371616968815
21,0.312559029283,0.388864228385
22,0.306391117214,0.383310752123
23,0.316115213499,0.391641262333
24,0.318331295018,0.396103489272
25,0.337101383933,0.408667183184
26,0.339349295527,0.408763666824
27,0.327980048176,0.400922669857
28,0.343739731613,0.410765072521
29,0.347421034269,0.413930912529
30,0.354562295347,0.418772663481
31,0.323857109021,0.394424667176
32,0.344873175697,0.41042864532
33,0.329068711994,0.400430433058
34,0.349338565244,0.413408793202
35,0.322026187107,0.392103772038
36,0.33320883237,0.396944668226
37,0.349507886404,0.410618015826
38,0.359302892633,0.415823943702
39,0.345965040505,0.405289835509
40,0.345475926666,0.40650687488
41,0.354587236956,0.412470435303
42,0.347776374685,0.409088578225
43,0.353790477104,0.412664296528
44,0.359330343124,0.417601609362
45,0.345302991295,0.40666574424
46,0.369947954307,0.424921375647
47,0.391581281054,0.43694098793
48,0.368461281389,0.424573115526
49,0.398983481623,0.443826005206
50,0.391997643339,0.441590677131
51,0.40164262216,0.446439407734
52,0.411013842294,0.451195928766
53,0.40062538002,0.44572158887
54,0.393532607626,0.440533890919
55,0.381836029072,0.432821633723
56,0.384398151197,0.435246677031
57,0.397261061751,0.443110450533
58,0.395099413124,0.441309726087
59,0.394687637858,0.439555732521
60,0.388413514734,0.435881918367
61,0.372916300628,0.424106017725
62,0.38926199103,0.433298312984
63,0.36525997086,0.420759941705
64,0.376360667635,0.426222897301
65,0.411771743966,0.450455920702
66,0.405812298973,0.447308815527
67,0.434889071099,0.46611827606
68,0.39096032006,0.436270127872
69,0.425226027884,0.458278518931
70,0.4174729556,0.453466294662
71,0.446834749596,0.471933292755
72,0.422417055931,0.457628813838
73,0.412133503055,0.452578053686
74,0.433317525432,0.464286917335
75,0.446302901077,0.471551736281
76,0.418453953469,0.457160271715
77,0.427482878311,0.46183541838
78,0.407216160901,0.448102558675
79,0.439381471804,0.468733730992
80,0.44166784197,0.471489812414
81,0.423527438701,0.460253988095
82,0.430442799114,0.463132038078
83,0.416624414465,0.452584542879
84,0.398572937014,0.442378334002
85,0.439240197702,0.466400713167
86,0.418512429959,0.454893612679
87,0.423368831741,0.45879191617
88,0.424471781112,0.459917149225
89,0.425394995344,0.460810584795
90,0.417877167698,0.455234224093
91,0.415282153546,0.452279164465
92,0.42287696392,0.457596189512
93,0.442259617122,0.470116721372
94,0.41682877274,0.453567622526
95,0.421790087504,0.458049604583
96,0.441865280052,0.470333851621
97,0.444901131718,0.473060948105
98,0.44658395369,0.474106313738
99,0.440930724271,0.470157772119
100,0.424274025402,0.459887704715
101,0.450301326641,0.475538037653
102,0.4418057653,0.470336675271
103,0.447680617498,0.474964101837
104,0.43412199404,0.467153040507
105,0.452944782908,0.476564615902
106,0.419596450298,0.456550242693
107,0.406774398852,0.446362929444
108,0.43193113865,0.461079311267
109,0.425511626489,0.459822888345
110,0.42034160393,0.455229936395
111,0.422424752251,0.458320581173
112,0.424929428104,0.457909234859
113,0.452348757137,0.475583007542
114,0.426580268896,0.458817198025
115,0.413435337522,0.452995911566
116,0.439975776427,0.468612028209
117,0.43692306583,0.469015917727
118,0.417998283201,0.456605226627
119,0.432706392152,0.465775522632
120,0.431289376977,0.46544032893
121,0.431558846986,0.466727502684
122,0.422982958203,0.46251015097
123,0.425668086652,0.463030043825
124,0.453268374018,0.47713891254
125,0.445746803823,0.473293575991
126,0.445239878965,0.471901214054
127,0.462158225448,0.481144955806
128,0.45791826513,0.480357600308
129,0.452280146431,0.476075407599
130,0.456405419065,0.479083632465
131,0.422726487008,0.457994062055
132,0.42910878906,0.461601413749
133,0.419467148133,0.454201110866
134,0.463714523301,0.480466360801
135,0.455509452938,0.477359087952
136,0.430105310015,0.461002209777
137,0.439605373781,0.469410080567
138,0.419930011514,0.457689069337
139,0.432475549551,0.46596414942
140,0.424141183118,0.45955028346
141,0.44795343309,0.472838977619
142,0.427627871496,0.463687974492
143,0.432221383914,0.464237914749
144,0.440370239308,0.470419445904
145,0.435236360476,0.469214326143
146,0.478883792821,0.493794439016
147,0.47409848333,0.492555218754
148,0.467311671131,0.486882354692
149,0.475946761978,0.491071761935
150,0.45460592818,0.478701162712
151,0.476184113078,0.490831599846
152,0.46500005699,0.486135490462
153,0.453589230839,0.477587108085
154,0.478490638701,0.491805333371
155,0.476108943591,0.490424845692
156,0.444734668105,0.471407271577
157,0.453216467275,0.474704710341
158,0.46280666853,0.484049294435
159,0.473293405884,0.490207866728
160,0.45178527369,0.477658252115
161,0.458934296207,0.484472703488
162,0.451675677263,0.475887830583
163,0.446446078886,0.473726681946
164,0.451592601761,0.478584344255
165,0.451135005733,0.477932191479
166,0.482266284314,0.49580222717
167,0.439630209923,0.47015422899
168,0.459631050783,0.48373845844
169,0.461159492717,0.485309889496
170,0.476013237662,0.493423940405
171,0.467203511767,0.489024953113
172,0.479575275755,0.495237182052
173,0.470288083571,0.488525762606
174,0.469292120523,0.488124198358
175,0.496267127466,0.504168230517
176,0.481680156432,0.496912088107
177,0.495629536977,0.503365579323
178,0.483968627075,0.496858358983
179,0.454635822059,0.480170096012
180,0.482517931006,0.496360926138
181,0.474752163127,0.491006394613
182,0.453586130705,0.479066609528
183,0.455093594593,0.479250206706
184,0.451346544672,0.477466398891
185,0.474896253123,0.493142697754
186,0.47034197446,0.491508975563
187,0.469701997933,0.489856537848
188,0.458539191609,0.484287468662
189,0.490049010039,0.501843823604
190,0.485245490602,0.499110920154
191,0.474044129013,0.494396231073
192,0.477625854049,0.496788857589
193,0.47081861001,0.492115272322
