loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.420373, 0.415778, 0.425237, 27.40 M Ops, 4.76 M Ops, 1.32 M Ops, 0.1265 M, 0.4717 %, 10.38 uJ
