loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.429775,0.458913,0.429735,326.43 M Ops,17.51 M Ops,225.02 M Ops,1.1403 M,0.4674 %,1050.84 uJ,0.544858,0.473856,0.584594
