loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.897521, 0.652951, 0.652951, 0.652740, 0.653325, 0.652951, 38982.09 M Ops, 2315.42 M Ops, 2125.19 M Ops, 17.4007 M, 0.3723 %, 11859.77 uJ, 0.677639, 0.628263
