epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.791101,0.702897,0.177961,0.086424,0.775048,0.702733,0.308026,0.069235,"tensor(0.2585, device='cuda:2')","tensor([0.0405, 0.8246], device='cuda:2')","tensor(0.2276, device='cuda:2')","tensor(0.3118, device='cuda:2')"
1,0.779907,0.692961,0.176991,0.085176,0.753676,0.681640,0.351133,0.068525,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
2,0.749059,0.665856,0.179338,0.081409,0.715446,0.645088,0.393606,0.066422,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
3,0.708507,0.630737,0.196315,0.075807,0.673443,0.604518,0.469036,0.064235,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.671323,0.599013,0.242104,0.069889,0.639720,0.571856,0.591357,0.061950,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.648913,0.580602,0.316847,0.065142,0.618536,0.552628,0.722163,0.058686,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
6,0.639598,0.574194,0.374900,0.061655,0.605945,0.543782,0.745938,0.054704,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
7,0.630428,0.566962,0.384722,0.059619,0.597791,0.540017,0.728335,0.050491,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
8,0.616427,0.554487,0.398468,0.057956,0.594757,0.541195,0.680948,0.046753,"tensor(0.7122, device='cuda:2')","tensor([0.9797, 0.0175], device='cuda:2')","tensor(0.4319, device='cuda:2')","tensor(0.4857, device='cuda:2')"
9,0.600621,0.540004,0.416838,0.056448,0.593162,0.541953,0.698766,0.044221,"tensor(0.7122, device='cuda:2')","tensor([0.9797, 0.0175], device='cuda:2')","tensor(0.4319, device='cuda:2')","tensor(0.4857, device='cuda:2')"
10,0.581308,0.521360,0.413816,0.055810,0.593445,0.543359,0.660218,0.043484,"tensor(0.7171, device='cuda:2')","tensor([0.9797, 0.0351], device='cuda:2')","tensor(0.4489, device='cuda:2')","tensor(0.5625, device='cuda:2')"
11,0.557493,0.497405,0.440469,0.055684,0.588350,0.538845,0.735317,0.042153,"tensor(0.7171, device='cuda:2')","tensor([0.9865, 0.0175], device='cuda:2')","tensor(0.4338, device='cuda:2')","tensor(0.5281, device='cuda:2')"
12,0.527858,0.467887,0.445126,0.055520,0.604056,0.556135,0.614801,0.041773,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
13,0.496466,0.436499,0.447908,0.055488,0.609484,0.561726,0.656391,0.041195,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
14,0.467211,0.407139,0.452714,0.055546,0.633231,0.586381,0.574264,0.041107,"tensor(0.7171, device='cuda:2')","tensor([0.9865, 0.0175], device='cuda:2')","tensor(0.4338, device='cuda:2')","tensor(0.5281, device='cuda:2')"
15,0.435996,0.375796,0.460624,0.055593,0.639353,0.591488,0.633785,0.041527,"tensor(0.7220, device='cuda:2')","tensor([0.9865, 0.0351], device='cuda:2')","tensor(0.4511, device='cuda:2')","tensor(0.6132, device='cuda:2')"
16,0.413588,0.352954,0.464985,0.055985,0.641202,0.593930,0.622502,0.041047,"tensor(0.7268, device='cuda:2')","tensor([0.9797, 0.0702], device='cuda:2')","tensor(0.4816, device='cuda:2')","tensor(0.6519, device='cuda:2')"
17,0.392954,0.332024,0.463633,0.056294,0.656449,0.608786,0.683613,0.040826,"tensor(0.7171, device='cuda:2')","tensor([0.9730, 0.0526], device='cuda:2')","tensor(0.4631, device='cuda:2')","tensor(0.5779, device='cuda:2')"
18,0.373437,0.312071,0.493824,0.056428,0.614175,0.564960,0.741281,0.041803,"tensor(0.7512, device='cuda:2')","tensor([0.9189, 0.3158], device='cuda:2')","tensor(0.6279, device='cuda:2')","tensor(0.6886, device='cuda:2')"
19,0.365489,0.302171,0.527352,0.058045,0.703218,0.655153,0.717578,0.040889,"tensor(0.6293, device='cuda:2')","tensor([0.7027, 0.4386], device='cuda:2')","tensor(0.5646, device='cuda:2')","tensor(0.5635, device='cuda:2')"
20,0.347801,0.286601,0.486895,0.056332,0.606169,0.554056,0.736654,0.044746,"tensor(0.7951, device='cuda:2')","tensor([0.9459, 0.4035], device='cuda:2')","tensor(0.6961, device='cuda:2')","tensor(0.7733, device='cuda:2')"
21,0.332051,0.269717,0.491738,0.057417,0.725350,0.676387,0.695216,0.042010,"tensor(0.6098, device='cuda:2')","tensor([0.5946, 0.6491], device='cuda:2')","tensor(0.5840, device='cuda:2')","tensor(0.5981, device='cuda:2')"
22,0.314703,0.251941,0.495605,0.057805,0.645160,0.594079,0.694933,0.044131,"tensor(0.7024, device='cuda:2')","tensor([0.7838, 0.4912], device='cuda:2')","tensor(0.6352, device='cuda:2')","tensor(0.6333, device='cuda:2')"
23,0.316650,0.255103,0.518323,0.056364,0.714424,0.666677,0.846603,0.039281,"tensor(0.5659, device='cuda:2')","tensor([0.5000, 0.7368], device='cuda:2')","tensor(0.5550, device='cuda:2')","tensor(0.5968, device='cuda:2')"
24,0.305333,0.244697,0.515341,0.055482,0.590909,0.541195,0.714538,0.042568,"tensor(0.6683, device='cuda:2')","tensor([0.7027, 0.5789], device='cuda:2')","tensor(0.6231, device='cuda:2')","tensor(0.6205, device='cuda:2')"
25,0.291819,0.230920,0.479100,0.056107,0.630727,0.580418,0.760031,0.042709,"tensor(0.6439, device='cuda:2')","tensor([0.6622, 0.5965], device='cuda:2')","tensor(0.6054, device='cuda:2')","tensor(0.6073, device='cuda:2')"
26,0.285430,0.224045,0.475904,0.056626,0.675617,0.625384,0.789158,0.042341,"tensor(0.6244, device='cuda:2')","tensor([0.6081, 0.6667], device='cuda:2')","tensor(0.5986, device='cuda:2')","tensor(0.6108, device='cuda:2')"
27,0.279756,0.218769,0.469477,0.056292,0.688146,0.638610,0.719966,0.042336,"tensor(0.6293, device='cuda:2')","tensor([0.6149, 0.6667], device='cuda:2')","tensor(0.6027, device='cuda:2')","tensor(0.6136, device='cuda:2')"
28,0.275715,0.215498,0.452336,0.055694,0.696074,0.646633,0.706399,0.042377,"tensor(0.6293, device='cuda:2')","tensor([0.6081, 0.6842], device='cuda:2')","tensor(0.6048, device='cuda:2')","tensor(0.6177, device='cuda:2')"
29,0.273251,0.212966,0.451262,0.055773,0.685260,0.635720,0.719623,0.042344,"tensor(0.6341, device='cuda:2')","tensor([0.6149, 0.6842], device='cuda:2')","tensor(0.6090, device='cuda:2')","tensor(0.6206, device='cuda:2')"
30,0.271467,0.211152,0.451089,0.055803,0.679641,0.629956,0.706637,0.042618,"tensor(0.6390, device='cuda:2')","tensor([0.6351, 0.6491], device='cuda:2')","tensor(0.6088, device='cuda:2')","tensor(0.6156, device='cuda:2')"
31,0.269749,0.209322,0.439639,0.056031,0.682385,0.632476,0.704137,0.042868,"tensor(0.6293, device='cuda:2')","tensor([0.6284, 0.6316], device='cuda:2')","tensor(0.5982, device='cuda:2')","tensor(0.6057, device='cuda:2')"
32,0.268514,0.208045,0.437845,0.056091,0.684382,0.634002,0.708469,0.043295,"tensor(0.6341, device='cuda:2')","tensor([0.6284, 0.6491], device='cuda:2')","tensor(0.6046, device='cuda:2')","tensor(0.6126, device='cuda:2')"
33,0.267608,0.207217,0.434194,0.056049,0.694969,0.644783,0.700749,0.043178,"tensor(0.6341, device='cuda:2')","tensor([0.6216, 0.6667], device='cuda:2')","tensor(0.6069, device='cuda:2')","tensor(0.6165, device='cuda:2')"
34,0.266780,0.206365,0.434064,0.056075,0.691281,0.641177,0.702021,0.043084,"tensor(0.6341, device='cuda:2')","tensor([0.6216, 0.6667], device='cuda:2')","tensor(0.6069, device='cuda:2')","tensor(0.6165, device='cuda:2')"
35,0.266176,0.205713,0.432031,0.056143,0.689727,0.639583,0.706386,0.043080,"tensor(0.6293, device='cuda:2')","tensor([0.6216, 0.6491], device='cuda:2')","tensor(0.6005, device='cuda:2')","tensor(0.6096, device='cuda:2')"
36,0.265616,0.205245,0.430057,0.056071,0.686493,0.636424,0.701860,0.043050,"tensor(0.6293, device='cuda:2')","tensor([0.6149, 0.6667], device='cuda:2')","tensor(0.6027, device='cuda:2')","tensor(0.6136, device='cuda:2')"
37,0.265162,0.204830,0.425417,0.056079,0.689945,0.639928,0.699030,0.043026,"tensor(0.6293, device='cuda:2')","tensor([0.6216, 0.6491], device='cuda:2')","tensor(0.6005, device='cuda:2')","tensor(0.6096, device='cuda:2')"
38,0.264938,0.204546,0.423758,0.056155,0.692074,0.641879,0.702775,0.043168,"tensor(0.6195, device='cuda:2')","tensor([0.6149, 0.6316], device='cuda:2')","tensor(0.5900, device='cuda:2')","tensor(0.5998, device='cuda:2')"
39,0.264709,0.204298,0.422719,0.056184,0.692407,0.642206,0.704617,0.043155,"tensor(0.6293, device='cuda:2')","tensor([0.6284, 0.6316], device='cuda:2')","tensor(0.5982, device='cuda:2')","tensor(0.6057, device='cuda:2')"
40,0.264378,0.204067,0.423020,0.056082,0.692936,0.642850,0.704515,0.043041,"tensor(0.6244, device='cuda:2')","tensor([0.6149, 0.6491], device='cuda:2')","tensor(0.5964, device='cuda:2')","tensor(0.6067, device='cuda:2')"
41,0.264107,0.203832,0.423762,0.056037,0.692898,0.642799,0.703458,0.043065,"tensor(0.6341, device='cuda:2')","tensor([0.6216, 0.6667], device='cuda:2')","tensor(0.6069, device='cuda:2')","tensor(0.6165, device='cuda:2')"
42,0.263845,0.203693,0.420898,0.055943,0.692137,0.642091,0.704694,0.042999,"tensor(0.6341, device='cuda:2')","tensor([0.6284, 0.6491], device='cuda:2')","tensor(0.6046, device='cuda:2')","tensor(0.6126, device='cuda:2')"
43,0.263853,0.203612,0.420310,0.056038,0.690718,0.640700,0.706958,0.042949,"tensor(0.6390, device='cuda:2')","tensor([0.6351, 0.6491], device='cuda:2')","tensor(0.6088, device='cuda:2')","tensor(0.6156, device='cuda:2')"
