epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.373391,2.192113,0.097918,0.180299,2.346924,2.180237,0.106534,0.165622,"tensor(0.1730, device='cuda:2')","tensor([0.0645, 0.0571, 0.2614, 0.0000, 0.0000, 0.0417, 0.0000, 0.7200, 0.0000],
       device='cuda:2')","tensor(0.0838, device='cuda:2')","tensor(0.1717, device='cuda:2')"
1,2.351977,2.172570,0.095995,0.178448,2.292547,2.134899,0.106803,0.156581,"tensor(0.5216, device='cuda:2')","tensor([0.7419, 0.6857, 0.6364, 0.1591, 0.2759, 1.0000, 0.2500, 0.8000, 0.0345],
       device='cuda:2')","tensor(0.4930, device='cuda:2')","tensor(0.6945, device='cuda:2')"
2,2.287830,2.110032,0.113928,0.176659,2.193736,2.040577,0.146785,0.151691,"tensor(0.9027, device='cuda:2')","tensor([0.9677, 0.8857, 0.9545, 0.9091, 1.0000, 1.0000, 0.9750, 0.7600, 0.6552],
       device='cuda:2')","tensor(0.8953, device='cuda:2')","tensor(0.8967, device='cuda:2')"
3,2.177593,1.998727,0.164161,0.177224,2.041983,1.878191,0.199870,0.161793,"tensor(0.9162, device='cuda:2')","tensor([1.0000, 0.9143, 0.9659, 0.9545, 1.0000, 1.0000, 1.0000, 0.6400, 0.8276],
       device='cuda:2')","tensor(0.9102, device='cuda:2')","tensor(0.9112, device='cuda:2')"
4,1.982596,1.810859,0.198790,0.169750,1.768969,1.610409,0.235613,0.156203,"tensor(0.9054, device='cuda:2')","tensor([1.0000, 0.9714, 0.9432, 0.9773, 1.0000, 1.0000, 1.0000, 0.5600, 0.7931],
       device='cuda:2')","tensor(0.8967, device='cuda:2')","tensor(0.9000, device='cuda:2')"
5,1.695956,1.533378,0.241222,0.160166,1.407614,1.261037,0.289071,0.143687,"tensor(0.9054, device='cuda:2')","tensor([1.0000, 0.9714, 0.9545, 0.9545, 1.0000, 1.0000, 1.0000, 0.5800, 0.7586],
       device='cuda:2')","tensor(0.8957, device='cuda:2')","tensor(0.9012, device='cuda:2')"
6,1.380130,1.233449,0.327091,0.143410,1.058295,0.931036,0.384462,0.123414,"tensor(0.9270, device='cuda:2')","tensor([1.0000, 0.9714, 0.9432, 0.9773, 1.0000, 1.0000, 1.0000, 0.7000, 0.8276],
       device='cuda:2')","tensor(0.9216, device='cuda:2')","tensor(0.9178, device='cuda:2')"
7,1.116142,0.990353,0.370191,0.122087,0.768709,0.662783,0.389747,0.102028,"tensor(0.9486, device='cuda:2')","tensor([1.0000, 0.9429, 0.9545, 0.9545, 1.0000, 1.0000, 1.0000, 0.8600, 0.8621],
       device='cuda:2')","tensor(0.9460, device='cuda:2')","tensor(0.9427, device='cuda:2')"
8,0.928063,0.816687,0.387615,0.107500,0.571695,0.475527,0.379517,0.092373,"tensor(0.9595, device='cuda:2')","tensor([1.0000, 0.9429, 0.9432, 0.9545, 1.0000, 1.0000, 1.0000, 0.9400, 0.8966],
       device='cuda:2')","tensor(0.9594, device='cuda:2')","tensor(0.9563, device='cuda:2')"
9,0.806860,0.701379,0.389603,0.101585,0.440928,0.344566,0.394750,0.092414,"tensor(0.9730, device='cuda:2')","tensor([1.0000, 0.9429, 0.9545, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9751, device='cuda:2')","tensor(0.9733, device='cuda:2')"
10,0.725364,0.621929,0.386969,0.099565,0.363735,0.273331,0.371500,0.086689,"tensor(0.9757, device='cuda:2')","tensor([1.0000, 0.9429, 0.9659, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9773, device='cuda:2')","tensor(0.9764, device='cuda:2')"
11,0.672849,0.573545,0.370307,0.095601,0.327241,0.237807,0.353708,0.085897,"tensor(0.9730, device='cuda:2')","tensor([1.0000, 0.9429, 0.9432, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9761, device='cuda:2')","tensor(0.9742, device='cuda:2')"
12,0.644944,0.548020,0.355516,0.093369,0.312549,0.225287,0.344136,0.083821,"tensor(0.9676, device='cuda:2')","tensor([1.0000, 0.9429, 0.9432, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9697, device='cuda:2')","tensor(0.9681, device='cuda:2')"
13,0.628308,0.532039,0.346325,0.092806,0.310270,0.222569,0.338629,0.084315,"tensor(0.9622, device='cuda:2')","tensor([1.0000, 0.9429, 0.9205, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9659, device='cuda:2')","tensor(0.9634, device='cuda:2')"
14,0.616902,0.521858,0.337612,0.091668,0.307238,0.220111,0.335530,0.083771,"tensor(0.9622, device='cuda:2')","tensor([1.0000, 0.9429, 0.9205, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9664, device='cuda:2')","tensor(0.9646, device='cuda:2')"
15,0.608970,0.514325,0.330732,0.091337,0.307504,0.220222,0.332402,0.083958,"tensor(0.9622, device='cuda:2')","tensor([1.0000, 0.9429, 0.9205, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9664, device='cuda:2')","tensor(0.9646, device='cuda:2')"
16,0.603168,0.508669,0.326161,0.091237,0.311596,0.224704,0.337429,0.083518,"tensor(0.9649, device='cuda:2')","tensor([1.0000, 0.9429, 0.9205, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9691, device='cuda:2')","tensor(0.9674, device='cuda:2')"
17,0.600644,0.505410,0.326650,0.091968,0.297675,0.211345,0.320723,0.083123,"tensor(0.9595, device='cuda:2')","tensor([1.0000, 0.9429, 0.9091, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9643, device='cuda:2')","tensor(0.9617, device='cuda:2')"
18,0.597518,0.503126,0.319331,0.091199,0.280966,0.194279,0.322059,0.083466,"tensor(0.9649, device='cuda:2')","tensor([1.0000, 0.9429, 0.9205, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9691, device='cuda:2')","tensor(0.9674, device='cuda:2')"
19,0.595225,0.501106,0.316982,0.090949,0.290971,0.204578,0.323799,0.083155,"tensor(0.9595, device='cuda:2')","tensor([1.0000, 0.9429, 0.9091, 0.9773, 0.9655, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9640, device='cuda:2')","tensor(0.9628, device='cuda:2')"
20,0.592452,0.498931,0.312074,0.090401,0.307890,0.221459,0.322129,0.083210,"tensor(0.9568, device='cuda:2')","tensor([1.0000, 0.9429, 0.8864, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9637, device='cuda:2')","tensor(0.9612, device='cuda:2')"
21,0.591118,0.497009,0.307948,0.091030,0.275264,0.189334,0.311201,0.082818,"tensor(0.9676, device='cuda:2')","tensor([1.0000, 0.9429, 0.9318, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9707, device='cuda:2')","tensor(0.9691, device='cuda:2')"
22,0.589074,0.495586,0.306589,0.090423,0.291055,0.204585,0.317471,0.083296,"tensor(0.9622, device='cuda:2')","tensor([1.0000, 0.9429, 0.9091, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9669, device='cuda:2')","tensor(0.9644, device='cuda:2')"
23,0.587431,0.494373,0.304211,0.090016,0.289348,0.203284,0.319170,0.082872,"tensor(0.9595, device='cuda:2')","tensor([1.0000, 0.9429, 0.8977, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9653, device='cuda:2')","tensor(0.9628, device='cuda:2')"
24,0.586705,0.493511,0.302658,0.090168,0.285349,0.198995,0.314178,0.083211,"tensor(0.9595, device='cuda:2')","tensor([1.0000, 0.9429, 0.8977, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9653, device='cuda:2')","tensor(0.9628, device='cuda:2')"
25,0.585481,0.492880,0.299111,0.089610,0.288420,0.202121,0.309850,0.083200,"tensor(0.9622, device='cuda:2')","tensor([1.0000, 0.9429, 0.9091, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9669, device='cuda:2')","tensor(0.9644, device='cuda:2')"
26,0.585062,0.492283,0.296913,0.089810,0.290371,0.203920,0.312102,0.083330,"tensor(0.9622, device='cuda:2')","tensor([1.0000, 0.9429, 0.9091, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9669, device='cuda:2')","tensor(0.9644, device='cuda:2')"
