loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.410845,0.323127,0.410040,92.34 M Ops,12.18 M Ops,2.62 M Ops,0.4804 M,0.3797 %,23.02 uJ,0.471584,0.531943,0.805001
