epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.396216,2.199044,0.125722,0.195915,2.384655,2.202765,0.145739,0.180433,0.127027,0.156897,0.056860,0.035747
1,2.371583,2.176944,0.124451,0.193394,2.322697,2.147954,0.145477,0.173288,0.289189,0.347114,0.264331,0.482105
2,2.296627,2.106750,0.149240,0.188385,2.206427,2.039294,0.188300,0.165250,0.745946,0.791636,0.739019,0.800696
3,2.167170,1.981769,0.209591,0.183305,2.028832,1.857940,0.268435,0.168208,0.862162,0.879602,0.841424,0.872091
4,1.950837,1.777948,0.271021,0.170179,1.735807,1.573868,0.341843,0.158521,0.864865,0.876870,0.843300,0.871714
5,1.650114,1.490463,0.366042,0.155990,1.358115,1.210470,0.434453,0.143301,0.886486,0.894394,0.868576,0.889459
6,1.334125,1.190830,0.417458,0.139121,1.000228,0.869747,0.442274,0.126058,0.913514,0.920547,0.903537,0.913959
7,1.083664,0.959114,0.426191,0.120288,0.739393,0.629202,0.446543,0.105725,0.945946,0.950439,0.943096,0.940531
8,0.910255,0.801029,0.437851,0.104847,0.563238,0.466020,0.429759,0.092920,0.956757,0.958376,0.953664,0.951431
9,0.796470,0.697468,0.431160,0.094690,0.443344,0.353650,0.434776,0.085346,0.967568,0.968874,0.966120,0.964376
10,0.721397,0.627180,0.432107,0.089896,0.377612,0.292096,0.408992,0.081426,0.972973,0.972359,0.971251,0.971083
11,0.675763,0.584289,0.418024,0.087294,0.342029,0.258064,0.407705,0.079888,0.970270,0.969581,0.968024,0.967551
12,0.645958,0.556392,0.406247,0.085504,0.323793,0.240484,0.404199,0.079267,0.972973,0.972359,0.971251,0.971083
13,0.626990,0.538400,0.394243,0.084647,0.311446,0.229170,0.389302,0.078383,0.972973,0.972359,0.971251,0.971083
14,0.614543,0.527147,0.388332,0.083512,0.299986,0.218350,0.395750,0.077678,0.975676,0.975533,0.973943,0.973152
15,0.605892,0.519129,0.386067,0.082902,0.294742,0.212643,0.389207,0.078206,0.975676,0.975533,0.973943,0.973152
16,0.599533,0.513196,0.382857,0.082509,0.272614,0.190898,0.392045,0.077796,0.978378,0.979365,0.977915,0.977003
17,0.595059,0.509479,0.380026,0.081780,0.284322,0.203841,0.383690,0.076645,0.978378,0.979365,0.977915,0.977003
18,0.591230,0.506087,0.373349,0.081409,0.296799,0.214991,0.391368,0.077895,0.972973,0.976839,0.973304,0.970583
19,0.588973,0.504183,0.368098,0.081108,0.264894,0.184081,0.391945,0.076894,0.975676,0.975533,0.973943,0.973152
20,0.585959,0.502087,0.365986,0.080212,0.278099,0.197173,0.385274,0.077073,0.975676,0.978102,0.976229,0.975027
21,0.583954,0.499601,0.367739,0.080675,0.289253,0.208941,0.391726,0.076395,0.972973,0.974271,0.971026,0.968708
22,0.582349,0.498568,0.360074,0.080181,0.266631,0.186169,0.381266,0.076650,0.978378,0.980627,0.977676,0.975268
23,0.580074,0.496807,0.356587,0.079701,0.267169,0.186773,0.378143,0.076614,0.981081,0.981890,0.980594,0.979713
24,0.578610,0.495499,0.356387,0.079548,0.275605,0.195248,0.378268,0.076574,0.975676,0.979365,0.975983,0.973293
25,0.577273,0.494184,0.352463,0.079564,0.268960,0.188468,0.383737,0.076654,0.975676,0.979365,0.975983,0.973293
26,0.576148,0.493664,0.352905,0.078955,0.264245,0.183587,0.376652,0.076892,0.975676,0.979365,0.975983,0.973293
27,0.575400,0.492971,0.349837,0.078931,0.268007,0.187464,0.379932,0.076744,0.978378,0.980627,0.978908,0.977737
28,0.574522,0.492539,0.348001,0.078503,0.279851,0.199203,0.380683,0.076841,0.975676,0.979365,0.975983,0.973293
29,0.573817,0.491793,0.345499,0.078569,0.269702,0.189511,0.374363,0.076448,0.975676,0.979365,0.975983,0.973293
30,0.573171,0.491530,0.342269,0.078218,0.267439,0.187115,0.377840,0.076546,0.975676,0.979365,0.975983,0.973293
31,0.572366,0.491104,0.336830,0.077894,0.267702,0.187805,0.375561,0.076141,0.978378,0.980627,0.978908,0.977737
32,0.572355,0.490796,0.339281,0.078166,0.271131,0.191005,0.375068,0.076375,0.975676,0.979365,0.975983,0.973293
33,0.571762,0.490470,0.337681,0.077916,0.267717,0.187474,0.377650,0.076467,0.975676,0.979365,0.975983,0.973293
34,0.571366,0.490305,0.338650,0.077674,0.270261,0.190282,0.375266,0.076226,0.975676,0.979365,0.975983,0.973293
35,0.570785,0.489998,0.333648,0.077450,0.270635,0.190568,0.380076,0.076266,0.975676,0.979365,0.975983,0.973293
