h,mae,mse
1,0.10719983279705048,0.03424689546227455
2,0.13072820007801056,0.04883132874965668
3,0.14576254785060883,0.05885221064090729
4,0.15667150914669037,0.06662175804376602
5,0.16539257764816284,0.07302837818861008
6,0.1729196012020111,0.07905906438827515
7,0.17981258034706116,0.08450007438659668
8,0.18556322157382965,0.08917562663555145
9,0.1911998689174652,0.09417834132909775
10,0.19709445536136627,0.09950266778469086
11,0.20207887887954712,0.10432689636945724
12,0.2065388560295105,0.10881917923688889
13,0.21024838089942932,0.1125117838382721
14,0.21405304968357086,0.116185262799263
15,0.2175799161195755,0.11961574107408524
16,0.22112102806568146,0.12305023521184921
17,0.2246568202972412,0.12658657133579254
18,0.2276022732257843,0.1301332712173462
19,0.23067207634449005,0.133517324924469
20,0.23374149203300476,0.13672469556331635
21,0.23644034564495087,0.1398545652627945
22,0.23910076916217804,0.14289505779743195
23,0.24162322282791138,0.14565812051296234
24,0.24377112090587616,0.14835581183433533
25,0.24564504623413086,0.1509711891412735
26,0.24764575064182281,0.15338635444641113
27,0.24913519620895386,0.1557016223669052
28,0.2508173882961273,0.15798154473304749
29,0.25276774168014526,0.16068850457668304
30,0.25459814071655273,0.16312655806541443
31,0.25649771094322205,0.16595134139060974
32,0.2578725814819336,0.16825635731220245
33,0.2590995132923126,0.17013715207576752
34,0.2599920928478241,0.1719365268945694
35,0.26104211807250977,0.17376352846622467
36,0.2619752883911133,0.1754680722951889
37,0.262827605009079,0.17698946595191956
38,0.2639782428741455,0.178923562169075
39,0.26492777466773987,0.18082290887832642
40,0.2658666670322418,0.18257445096969604
41,0.26675325632095337,0.18410585820674896
42,0.26759129762649536,0.1856866031885147
43,0.2686331272125244,0.18733175098896027
44,0.2691393494606018,0.1882440596818924
45,0.26977843046188354,0.18912260234355927
46,0.27029716968536377,0.1904107630252838
47,0.27089810371398926,0.1917201280593872
48,0.27162599563598633,0.19355471432209015
49,0.2726782262325287,0.19537676870822906
50,0.273578405380249,0.19743169844150543
51,0.2746475636959076,0.19914931058883667
52,0.27623704075813293,0.20134197175502777
