epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.601472,0.601472,1.000000,0.879961,0.879961,0.000000,0.000000,1.554815,0.880135
1,0.567569,0.567569,1.000000,0.857883,0.857883,0.000000,0.000000,1.505647,0.857907
2,0.556293,0.556293,1.000000,0.853068,0.853068,0.000000,0.000000,1.502173,0.853023
3,0.550453,0.550453,1.000000,0.849873,0.849873,0.000000,0.000000,1.498583,0.849981
4,0.546429,0.546429,1.000000,0.849134,0.849134,0.000000,0.000000,1.499772,0.848998
5,0.543531,0.543531,1.000000,0.848123,0.848123,0.000000,0.000000,1.500138,0.848202
6,0.541096,0.541096,1.000000,0.849382,0.849382,0.000000,0.000000,1.507991,0.849501
7,0.538990,0.538990,1.000000,0.847836,0.847836,0.000000,0.000000,1.503030,0.847670
8,0.537251,0.537251,1.000000,0.849329,0.849329,0.000000,0.000000,1.510908,0.849272
9,0.535841,0.535841,1.000000,0.849978,0.849978,0.000000,0.000000,1.514324,0.849881
