loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.965896, 0.543417, 0.543417, 0.539692, 0.544869, 0.543417, 110.40 M Ops, 1.68 M Ops, 87.42 M Ops, 0.4617 M, 0.5381 %, 403.65 uJ, 0.453462, 0.633371
