epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,24.141744,23.635270,0.026575,0.506072,0.013581,9.752646,9.390285,0.045828,0.361903,"tensor(0.4432, device='cuda:1')","tensor([1.0000, 0.3714, 0.0000, 0.4545, 1.0000, 0.9167, 0.9500, 0.0000, 0.3793],
       device='cuda:1')","tensor(0.4570, device='cuda:1')","tensor(0.4941, device='cuda:1')"
1,8.589760,8.149523,0.022856,0.439818,0.019010,3.890420,3.495743,0.027725,0.394399,"tensor(0.6676, device='cuda:1')","tensor([0.8387, 0.5429, 0.5341, 0.0682, 0.8621, 1.0000, 0.6750, 0.9600, 0.9655],
       device='cuda:1')","tensor(0.6828, device='cuda:1')","tensor(0.8318, device='cuda:1')"
2,4.077643,3.669609,0.019581,0.407747,0.009123,1.171271,0.778770,0.023411,0.392267,"tensor(0.8486, device='cuda:1')","tensor([0.8710, 1.0000, 0.6477, 0.7955, 0.9655, 0.9583, 0.9500, 0.8400, 1.0000],
       device='cuda:1')","tensor(0.8676, device='cuda:1')","tensor(0.8811, device='cuda:1')"
3,2.998614,2.615566,0.018843,0.382790,0.006939,1.760758,1.381594,0.020399,0.378960,"tensor(0.7243, device='cuda:1')","tensor([0.9677, 1.0000, 0.3977, 0.8182, 0.9655, 0.6667, 0.9750, 0.4200, 0.9655],
       device='cuda:1')","tensor(0.7705, device='cuda:1')","tensor(0.8577, device='cuda:1')"
4,3.381622,3.013723,0.017314,0.367657,0.006894,1.484878,1.118689,0.017810,0.366011,"tensor(0.7432, device='cuda:1')","tensor([0.7742, 1.0000, 0.4432, 0.8636, 0.9655, 0.7917, 0.6500, 0.7400, 1.0000],
       device='cuda:1')","tensor(0.7831, device='cuda:1')","tensor(0.8557, device='cuda:1')"
5,3.106039,2.756997,0.016564,0.348810,0.006753,1.543300,1.189224,0.018315,0.353892,"tensor(0.7297, device='cuda:1')","tensor([0.9355, 1.0000, 0.6477, 0.6591, 0.7586, 1.0000, 0.5500, 0.5600, 0.8276],
       device='cuda:1')","tensor(0.7667, device='cuda:1')","tensor(0.8424, device='cuda:1')"
6,2.849961,2.508493,0.015056,0.341293,0.002551,0.452331,0.112816,0.014398,0.339371,"tensor(0.9595, device='cuda:1')","tensor([0.9355, 1.0000, 0.9545, 0.9773, 0.9655, 1.0000, 0.9750, 0.9000, 0.9655],
       device='cuda:1')","tensor(0.9597, device='cuda:1')","tensor(0.9564, device='cuda:1')"
7,2.269722,1.931973,0.013808,0.337600,0.001072,0.474341,0.136968,0.013559,0.337237,"tensor(0.9622, device='cuda:1')","tensor([0.9355, 0.9429, 0.9205, 0.9773, 0.9655, 1.0000, 1.0000, 1.0000, 0.9655],
       device='cuda:1')","tensor(0.9637, device='cuda:1')","tensor(0.9623, device='cuda:1')"
8,2.169710,1.830119,0.013487,0.339447,0.000861,0.451225,0.113192,0.013409,0.337899,"tensor(0.9676, device='cuda:1')","tensor([0.9677, 1.0000, 0.9318, 0.9773, 0.9655, 1.0000, 1.0000, 0.9600, 0.9655],
       device='cuda:1')","tensor(0.9697, device='cuda:1')","tensor(0.9661, device='cuda:1')"
9,2.055666,1.716104,0.013280,0.339421,0.000804,0.450488,0.112406,0.013357,0.337948,"tensor(0.9622, device='cuda:1')","tensor([0.9677, 1.0000, 0.9318, 0.9545, 0.9655, 1.0000, 0.9750, 0.9600, 0.9655],
       device='cuda:1')","tensor(0.9636, device='cuda:1')","tensor(0.9596, device='cuda:1')"
10,1.948519,1.607570,0.013318,0.340808,0.000743,0.454133,0.113388,0.013599,0.340610,"tensor(0.9676, device='cuda:1')","tensor([0.9677, 1.0000, 0.9318, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 0.9655],
       device='cuda:1')","tensor(0.9697, device='cuda:1')","tensor(0.9649, device='cuda:1')"
11,1.835958,1.493809,0.013363,0.342009,0.000640,0.457144,0.115577,0.013639,0.341431,"tensor(0.9703, device='cuda:1')","tensor([0.9677, 1.0000, 0.9545, 0.9545, 1.0000, 1.0000, 0.9750, 0.9600, 0.9655],
       device='cuda:1')","tensor(0.9726, device='cuda:1')","tensor(0.9704, device='cuda:1')"
12,1.716870,1.373970,0.013457,0.342760,0.000578,0.471139,0.128599,0.013886,0.342401,"tensor(0.9649, device='cuda:1')","tensor([0.9677, 1.0000, 0.9432, 0.9545, 1.0000, 1.0000, 0.9750, 0.9600, 0.9310],
       device='cuda:1')","tensor(0.9673, device='cuda:1')","tensor(0.9650, device='cuda:1')"
13,1.647318,1.303062,0.013515,0.344116,0.000461,0.471781,0.129758,0.013488,0.341888,"tensor(0.9676, device='cuda:1')","tensor([0.9677, 1.0000, 0.9432, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 0.9310],
       device='cuda:1')","tensor(0.9693, device='cuda:1')","tensor(0.9665, device='cuda:1')"
14,1.632832,1.289305,0.013416,0.343388,0.000439,0.475216,0.133258,0.013523,0.341822,"tensor(0.9676, device='cuda:1')","tensor([0.9677, 1.0000, 0.9432, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 0.9310],
       device='cuda:1')","tensor(0.9693, device='cuda:1')","tensor(0.9665, device='cuda:1')"
15,1.619087,1.275506,0.013381,0.343443,0.000431,0.476292,0.134442,0.013510,0.341715,"tensor(0.9676, device='cuda:1')","tensor([0.9677, 1.0000, 0.9432, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 0.9310],
       device='cuda:1')","tensor(0.9693, device='cuda:1')","tensor(0.9665, device='cuda:1')"
16,1.607945,1.264379,0.013436,0.343428,0.000423,0.478550,0.136602,0.013448,0.341814,"tensor(0.9676, device='cuda:1')","tensor([0.9677, 1.0000, 0.9432, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 0.9310],
       device='cuda:1')","tensor(0.9693, device='cuda:1')","tensor(0.9665, device='cuda:1')"
