step,mae,mse
0,0.245058,0.138117
1,0.289712,0.196892
2,0.314710,0.239025
3,0.336055,0.272977
4,0.344540,0.292022
5,0.354117,0.307117
6,0.356781,0.313244
7,0.359608,0.315045
8,0.361707,0.314903
9,0.359180,0.316705
10,0.361369,0.322035
11,0.362924,0.315246
12,0.356567,0.313731
13,0.362595,0.322734
14,0.369770,0.332579
15,0.364177,0.317471
16,0.362560,0.317029
17,0.361185,0.321411
18,0.365259,0.325027
19,0.356673,0.311726
20,0.355680,0.312473
21,0.359105,0.314442
22,0.359848,0.317708
23,0.360115,0.315042
24,0.364979,0.328224
25,0.372781,0.340605
26,0.373779,0.342894
27,0.377607,0.350414
28,0.380019,0.353240
29,0.380988,0.353473
30,0.380111,0.354254
31,0.384191,0.355655
32,0.379474,0.354343
33,0.381120,0.352960
34,0.380107,0.355667
35,0.387276,0.354177
36,0.386928,0.355290
37,0.380701,0.350797
38,0.377918,0.353619
39,0.381769,0.352089
40,0.379504,0.351706
41,0.383089,0.352426
42,0.378690,0.355197
43,0.378909,0.352142
44,0.374141,0.344472
45,0.374141,0.344384
46,0.377667,0.354975
47,0.376583,0.351164
48,0.384968,0.363557
49,0.386432,0.373239
50,0.391862,0.385833
51,0.397686,0.388896
52,0.392394,0.388422
53,0.396306,0.396175
54,0.396908,0.399742
55,0.397639,0.393582
56,0.397587,0.396037
57,0.398587,0.401155
58,0.398695,0.405783
59,0.393683,0.393401
60,0.392436,0.390007
61,0.397360,0.403861
62,0.398355,0.406498
63,0.394011,0.387483
64,0.394825,0.392128
65,0.396579,0.404141
66,0.394936,0.402221
67,0.397279,0.402040
68,0.393467,0.402435
69,0.394586,0.402678
70,0.395173,0.400653
71,0.397634,0.398009
72,0.401664,0.407224
73,0.404618,0.427231
74,0.402287,0.424318
75,0.405614,0.423514
76,0.404536,0.423987
77,0.410311,0.433293
78,0.411948,0.433073
79,0.414792,0.435186
80,0.411706,0.428093
81,0.408920,0.425179
82,0.408550,0.425617
83,0.408481,0.415976
84,0.403104,0.412942
85,0.404601,0.417415
86,0.407747,0.421687
87,0.405494,0.417100
88,0.410562,0.429795
89,0.411107,0.441762
90,0.410217,0.440059
91,0.409172,0.437148
92,0.407963,0.434801
93,0.409090,0.426011
94,0.407919,0.434343
95,0.417605,0.429166
96,0.415013,0.423675
97,0.415156,0.426328
98,0.412942,0.429155
99,0.411158,0.424584
100,0.411222,0.428028
101,0.410397,0.423498
102,0.419583,0.440246
103,0.413207,0.426567
104,0.418846,0.443226
105,0.411622,0.435501
106,0.414569,0.440458
107,0.409361,0.427149
108,0.412142,0.425151
109,0.417120,0.440064
110,0.423187,0.461382
111,0.416319,0.430269
112,0.416505,0.443536
113,0.418997,0.443078
114,0.414624,0.446782
115,0.414313,0.441118
116,0.414260,0.435651
117,0.413367,0.440466
118,0.413766,0.435108
119,0.418794,0.433418
120,0.418504,0.429370
121,0.418573,0.433261
122,0.417386,0.431810
123,0.418146,0.433384
124,0.419064,0.434003
125,0.421024,0.444380
126,0.424115,0.452989
127,0.420077,0.441146
128,0.423613,0.453447
129,0.424776,0.452815
130,0.428255,0.468683
131,0.422296,0.450147
132,0.421772,0.451305
133,0.424461,0.456580
134,0.427941,0.463571
135,0.423322,0.445856
136,0.426960,0.456758
137,0.434974,0.473757
138,0.435569,0.469909
139,0.425942,0.452366
140,0.429240,0.454504
141,0.429125,0.452015
142,0.435848,0.464918
143,0.425000,0.441641
144,0.430582,0.445585
145,0.429955,0.446342
146,0.430826,0.443279
147,0.430020,0.436840
148,0.431522,0.441838
149,0.434944,0.454717
150,0.435803,0.466253
151,0.434449,0.450379
152,0.438694,0.462527
153,0.443059,0.476986
154,0.443884,0.476601
155,0.434939,0.452222
156,0.434609,0.452690
157,0.437203,0.466587
158,0.435370,0.459015
159,0.432636,0.444987
160,0.434365,0.445072
161,0.433722,0.442590
162,0.432739,0.436491
163,0.435084,0.435461
164,0.429922,0.435592
165,0.430050,0.431588
166,0.434893,0.446273
167,0.433949,0.435877
168,0.434790,0.450022
169,0.438327,0.455755
170,0.443410,0.461163
171,0.444455,0.471286
172,0.445918,0.480105
173,0.444691,0.478135
174,0.451706,0.493835
175,0.450034,0.480571
176,0.450791,0.482207
177,0.455752,0.499785
178,0.459264,0.511118
179,0.452693,0.494963
180,0.447867,0.472965
181,0.445915,0.473176
182,0.452627,0.495428
183,0.444487,0.465384
184,0.445033,0.470685
185,0.443233,0.466408
186,0.447631,0.466855
187,0.441361,0.454940
188,0.440205,0.458365
189,0.443828,0.464266
190,0.443887,0.466922
191,0.444331,0.471406
192,0.448186,0.483558
193,0.443218,0.474611
194,0.444194,0.478811
195,0.448190,0.491366
196,0.450796,0.496312
197,0.453945,0.501982
198,0.452364,0.504323
199,0.449243,0.487566
200,0.452620,0.498995
201,0.455634,0.499679
202,0.467107,0.526421
203,0.453625,0.490070
204,0.450342,0.478597
205,0.456502,0.500832
206,0.454633,0.497580
207,0.450567,0.486526
208,0.450100,0.478754
209,0.450146,0.489730
210,0.450025,0.490763
211,0.444392,0.475446
212,0.445278,0.482111
213,0.454531,0.496756
214,0.452673,0.496813
215,0.448636,0.488892
216,0.451094,0.493239
217,0.450014,0.492502
218,0.449267,0.487947
219,0.447542,0.471346
220,0.447000,0.477711
221,0.451764,0.495185
222,0.455110,0.505620
223,0.462384,0.515504
224,0.457700,0.505612
225,0.465156,0.517274
226,0.474764,0.533979
227,0.456780,0.499362
228,0.455425,0.495635
229,0.461841,0.513246
230,0.460499,0.512667
231,0.455364,0.495259
232,0.455365,0.503439
233,0.457273,0.511801
234,0.449413,0.488916
235,0.444078,0.461688
236,0.445327,0.475346
237,0.451847,0.487475
238,0.467006,0.526518
239,0.446740,0.477930
240,0.447724,0.476377
241,0.448744,0.487663
242,0.459794,0.509701
243,0.445164,0.467488
244,0.449302,0.480890
245,0.459951,0.509977
246,0.454273,0.503046
247,0.455021,0.499627
248,0.454799,0.500792
249,0.449991,0.483669
250,0.454331,0.494301
251,0.447054,0.474211
252,0.451274,0.486073
253,0.445738,0.470293
254,0.446348,0.470824
255,0.442914,0.458104
256,0.445789,0.464542
257,0.444808,0.469022
258,0.443168,0.459104
259,0.443768,0.462099
260,0.447547,0.467501
261,0.448031,0.469136
262,0.450121,0.477376
263,0.443255,0.457665
264,0.442061,0.460345
265,0.444534,0.463584
266,0.443260,0.448160
267,0.442886,0.448731
268,0.444871,0.458706
269,0.445204,0.460615
270,0.444948,0.465744
271,0.442958,0.455003
272,0.442241,0.452252
273,0.444830,0.470086
274,0.456702,0.498744
275,0.442038,0.452619
276,0.446361,0.467456
277,0.440616,0.454626
278,0.443524,0.467340
279,0.440932,0.453079
280,0.445682,0.471164
281,0.441969,0.467457
282,0.435218,0.446914
283,0.436767,0.446366
284,0.437573,0.440643
285,0.434353,0.440127
286,0.451819,0.480040
287,0.438136,0.443131
288,0.440443,0.453901
289,0.440359,0.457997
290,0.437855,0.442384
291,0.434832,0.427094
292,0.438809,0.443255
293,0.442928,0.458964
294,0.445207,0.457411
295,0.443275,0.444711
296,0.451371,0.463150
297,0.447430,0.451989
298,0.452491,0.473538
299,0.438362,0.440592
300,0.442661,0.453899
301,0.440561,0.447869
302,0.436139,0.440885
303,0.437377,0.430949
304,0.434890,0.437148
305,0.434730,0.434848
306,0.438779,0.442544
307,0.434076,0.431934
308,0.433254,0.427957
309,0.438390,0.437795
310,0.449409,0.457158
311,0.442895,0.444782
312,0.440833,0.433392
313,0.442451,0.438894
314,0.441682,0.432329
315,0.436866,0.422623
316,0.447164,0.443573
317,0.449216,0.453563
318,0.439681,0.437304
319,0.444829,0.446874
320,0.438296,0.435200
321,0.440126,0.438682
322,0.443213,0.444150
323,0.435256,0.423053
324,0.437065,0.425638
325,0.440495,0.437784
326,0.443139,0.439860
327,0.434552,0.422404
328,0.438191,0.434360
329,0.440374,0.430319
330,0.440816,0.430743
331,0.434429,0.422268
332,0.438176,0.433244
333,0.441707,0.448972
334,0.446000,0.456805
335,0.442299,0.446839
336,0.450787,0.464680
337,0.448350,0.450738
338,0.445729,0.442675
339,0.445236,0.451288
340,0.444109,0.450921
341,0.449869,0.462179
342,0.456243,0.472186
343,0.441737,0.435510
344,0.447215,0.445852
345,0.445216,0.438137
346,0.455951,0.460462
347,0.441767,0.429344
348,0.442736,0.437291
349,0.444985,0.446735
350,0.442642,0.443434
351,0.440660,0.432884
352,0.441918,0.432292
353,0.437098,0.430808
354,0.438446,0.431731
355,0.436440,0.424224
356,0.439687,0.433482
357,0.442275,0.436867
358,0.450710,0.471123
359,0.445413,0.456514
360,0.447454,0.461730
361,0.446158,0.457400
362,0.453714,0.484215
363,0.445373,0.447279
364,0.450166,0.465706
365,0.452166,0.473784
366,0.450279,0.474957
367,0.445141,0.452811
368,0.446898,0.452506
369,0.449883,0.456933
370,0.460149,0.481185
371,0.450678,0.455246
372,0.446620,0.449862
373,0.447032,0.457617
374,0.451630,0.470062
375,0.447844,0.457037
376,0.449720,0.469931
377,0.450574,0.465155
378,0.448352,0.466003
379,0.445109,0.457471
380,0.445628,0.454729
381,0.443986,0.451436
382,0.450361,0.466157
383,0.445215,0.453511
384,0.451611,0.468608
385,0.451406,0.468000
386,0.451156,0.466581
387,0.448468,0.455318
388,0.450758,0.464513
389,0.459441,0.474834
390,0.460984,0.477922
391,0.451680,0.459250
392,0.450286,0.459815
393,0.455938,0.469179
394,0.466951,0.489338
395,0.446508,0.440010
396,0.451984,0.452606
397,0.450786,0.453685
398,0.449313,0.453270
399,0.450700,0.459958
400,0.446259,0.453899
401,0.453230,0.471843
402,0.454419,0.479457
403,0.449931,0.463905
404,0.447014,0.450719
405,0.445157,0.447095
406,0.453475,0.465624
407,0.446291,0.445159
408,0.442889,0.434002
409,0.444863,0.427146
410,0.445411,0.443979
411,0.442991,0.432734
412,0.447069,0.442995
413,0.444325,0.440657
414,0.444164,0.439195
415,0.443512,0.437163
416,0.446962,0.448044
417,0.449378,0.455612
418,0.450925,0.459125
419,0.449851,0.450306
420,0.452804,0.450055
421,0.451603,0.454284
422,0.446280,0.447669
423,0.443598,0.448767
424,0.441991,0.447997
425,0.444131,0.451414
426,0.446772,0.451779
427,0.439477,0.428421
428,0.439216,0.432676
429,0.441959,0.434827
430,0.443605,0.444415
431,0.440783,0.428534
432,0.440593,0.428066
433,0.443498,0.432086
434,0.441727,0.430224
435,0.443090,0.429211
436,0.443471,0.431723
437,0.447281,0.450381
438,0.445522,0.451662
439,0.445493,0.444664
440,0.443291,0.438032
441,0.445056,0.433793
442,0.455728,0.463281
443,0.448062,0.445393
444,0.446453,0.442125
445,0.443312,0.440017
446,0.445769,0.446812
