loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.373350, 0.360252, 0.376428, 0.673786, 288.81 M Ops, 46.11 M Ops, 13.56 M Ops, 0.4549 M, 0.3915 %, 103.85 uJ
