step,mae,mse
0,0.214594,0.112189
1,0.265005,0.171333
2,0.297342,0.217917
3,0.319831,0.254306
4,0.332879,0.277651
5,0.341086,0.291024
6,0.347218,0.300785
7,0.349658,0.306390
8,0.350575,0.308221
9,0.350572,0.307457
10,0.352389,0.310057
11,0.353826,0.311853
12,0.352841,0.312274
13,0.352734,0.312374
14,0.355009,0.315463
15,0.355906,0.315343
16,0.355313,0.316224
17,0.355460,0.315704
18,0.356724,0.316792
19,0.356302,0.316244
20,0.353682,0.314062
21,0.353515,0.313481
22,0.354503,0.315569
23,0.355773,0.318084
24,0.363348,0.330453
25,0.371284,0.343338
26,0.376788,0.351535
27,0.380289,0.358753
28,0.381541,0.364525
29,0.383756,0.368947
30,0.385506,0.372463
31,0.386607,0.372234
32,0.385708,0.372589
33,0.384950,0.370788
34,0.385733,0.372179
35,0.385266,0.370483
36,0.383663,0.366391
37,0.383704,0.366871
38,0.384099,0.366570
39,0.383986,0.366093
40,0.383105,0.364425
41,0.383212,0.364109
42,0.384721,0.366145
43,0.383962,0.365751
44,0.382521,0.364626
45,0.382361,0.365734
46,0.383701,0.369792
47,0.385084,0.372799
48,0.390923,0.380872
49,0.396020,0.388403
50,0.399946,0.397822
51,0.401918,0.403212
52,0.403009,0.405314
53,0.402656,0.405539
54,0.405119,0.409285
55,0.405990,0.409900
56,0.405260,0.410173
57,0.404578,0.408632
58,0.406055,0.410179
59,0.406944,0.410850
60,0.405408,0.408957
61,0.404342,0.407579
62,0.405746,0.409388
63,0.406210,0.409177
64,0.404664,0.408039
65,0.404007,0.406999
66,0.404742,0.409050
67,0.405534,0.409394
68,0.403758,0.407915
69,0.402463,0.406479
70,0.404194,0.410155
71,0.405251,0.411955
72,0.408236,0.419324
73,0.410607,0.424108
74,0.414101,0.432029
75,0.417061,0.436003
76,0.417083,0.438613
77,0.417066,0.438021
78,0.418837,0.440899
79,0.419513,0.442047
80,0.418982,0.440849
81,0.418740,0.440224
82,0.419859,0.442067
83,0.420402,0.444006
84,0.419126,0.442979
85,0.418611,0.441648
86,0.418967,0.443036
87,0.419688,0.442525
88,0.419639,0.443631
89,0.418718,0.441097
90,0.419313,0.442518
91,0.420810,0.443077
92,0.420091,0.442423
93,0.419142,0.443265
94,0.420432,0.446939
95,0.421490,0.447465
