step,mae,mse
0,0.226526,0.120544
1,0.273604,0.178462
2,0.303499,0.223225
3,0.323642,0.256889
4,0.335865,0.280922
5,0.346218,0.295122
6,0.349785,0.301250
7,0.352558,0.305814
8,0.353024,0.307494
9,0.356823,0.312252
10,0.358643,0.315332
11,0.355816,0.311844
12,0.356046,0.312066
13,0.357920,0.315584
14,0.358560,0.315952
15,0.359453,0.314602
16,0.358414,0.313260
17,0.357560,0.315735
18,0.356897,0.314765
19,0.356102,0.309640
20,0.356117,0.309397
21,0.356581,0.311572
22,0.356217,0.313304
23,0.357651,0.313700
24,0.367996,0.327755
25,0.374159,0.339908
26,0.378084,0.348185
27,0.383597,0.356876
28,0.388101,0.365005
29,0.390652,0.368608
30,0.392977,0.372622
31,0.392256,0.371139
32,0.393952,0.372537
33,0.392841,0.375351
34,0.390856,0.370415
35,0.391181,0.370800
36,0.391632,0.371074
37,0.391187,0.375368
38,0.392408,0.377731
39,0.390482,0.374203
40,0.386866,0.365820
41,0.386261,0.365000
42,0.388783,0.364318
43,0.387365,0.362246
44,0.385819,0.361379
45,0.384925,0.362172
46,0.383297,0.364609
47,0.385376,0.364888
48,0.392837,0.371498
49,0.400410,0.383067
50,0.401501,0.392466
51,0.405913,0.402904
52,0.405036,0.404618
53,0.406991,0.408768
54,0.406469,0.408268
55,0.407832,0.403853
56,0.408047,0.406606
57,0.410292,0.412714
58,0.410777,0.413509
59,0.412019,0.414763
60,0.408523,0.405176
61,0.408934,0.412381
62,0.407750,0.409004
63,0.408017,0.406305
64,0.407501,0.405749
65,0.407425,0.404636
66,0.408448,0.402330
67,0.404551,0.400699
68,0.404484,0.397971
69,0.402674,0.397132
70,0.403399,0.399354
71,0.406004,0.406096
72,0.409488,0.413311
73,0.412005,0.424860
74,0.415338,0.433972
75,0.418296,0.439867
76,0.421786,0.440967
77,0.420930,0.443364
78,0.419632,0.437054
79,0.419088,0.434809
80,0.422819,0.437712
81,0.420540,0.434373
82,0.422244,0.439690
83,0.424843,0.443522
84,0.420279,0.436964
85,0.423033,0.442014
86,0.421279,0.441424
87,0.422630,0.440259
88,0.421142,0.436886
89,0.420104,0.437652
90,0.417706,0.432573
91,0.419822,0.434543
92,0.418042,0.431653
93,0.417043,0.430748
94,0.417543,0.431305
95,0.416490,0.429639
