epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.479831,0.479831,1.000000,0.661297,0.661297,0.000000,0.000000,1.009382,0.661287
1,0.466108,0.466108,1.000000,0.655651,0.655651,0.000000,0.000000,0.999775,0.655456
2,0.461770,0.461770,1.000000,0.656561,0.656561,0.000000,0.000000,0.997830,0.656738
3,0.458875,0.458875,1.000000,0.654703,0.654703,0.000000,0.000000,0.991895,0.655071
4,0.456930,0.456930,1.000000,0.655606,0.655606,0.000000,0.000000,0.991673,0.655574
5,0.455503,0.455503,1.000000,0.650626,0.650626,0.000000,0.000000,0.986907,0.650795
6,0.454316,0.454316,1.000000,0.652501,0.652501,0.000000,0.000000,0.986880,0.652471
7,0.453350,0.453350,1.000000,0.650609,0.650609,0.000000,0.000000,0.983569,0.651203
8,0.452519,0.452519,1.000000,0.652278,0.652278,0.000000,0.000000,0.983252,0.652564
9,0.450625,0.450625,1.000000,0.651702,0.651702,0.000000,0.000000,0.982041,0.651691
