epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.788824,0.713015,0.995760,0.054008,2.244824,1.620911,0.991797,0.054905,1.621122,0.907060
1,1.745174,0.642374,0.994580,0.058914,2.189071,1.514545,0.989902,0.059435,1.514790,0.866416
2,1.723940,0.616882,0.993424,0.060026,2.169134,1.479491,0.988120,0.059339,1.479682,0.850226
3,1.708500,0.602827,0.992356,0.059690,2.158466,1.462682,0.986328,0.058867,1.462735,0.841262
4,1.695727,0.593857,0.991125,0.059348,2.154723,1.458966,0.984417,0.058956,1.458678,0.837347
5,1.685547,0.589660,0.989661,0.059148,2.151878,1.456817,0.982316,0.058620,1.456527,0.835213
6,1.675288,0.585139,0.988054,0.058816,2.150220,1.456649,0.979940,0.058349,1.457455,0.834525
7,1.665625,0.581555,0.986360,0.058455,2.148742,1.456628,0.977417,0.057414,1.456588,0.833849
8,1.656741,0.579183,0.984561,0.057857,2.149045,1.459496,0.974791,0.056825,1.458930,0.833920
9,1.647204,0.575507,0.982555,0.057446,2.148020,1.459828,0.972425,0.056234,1.459724,0.833373
10,1.638648,0.573405,0.980236,0.057118,2.148250,1.462038,0.969901,0.055737,1.461932,0.833541
