epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.663362,0.663362,1.000000,0.883238,0.883238,0.000000,0.000000,1.158090,0.880312
1,0.652867,0.652867,1.000000,0.857372,0.857372,0.000000,0.000000,1.103186,0.856831
2,0.650752,0.650752,1.000000,0.896642,0.896642,0.000000,0.000000,1.178010,0.890504
3,0.649879,0.649879,1.000000,0.837653,0.837653,0.000000,0.000000,1.070731,0.840084
4,0.648533,0.648533,1.000000,0.837195,0.837195,0.000000,0.000000,1.062725,0.841378
5,0.647084,0.647084,1.000000,0.834850,0.834850,0.000000,0.000000,1.081190,0.846649
6,0.646188,0.646188,1.000000,0.834054,0.834054,0.000000,0.000000,1.056960,0.835879
7,0.644667,0.644667,1.000000,0.828769,0.828769,0.000000,0.000000,1.063111,0.834848
8,0.644369,0.644369,1.000000,0.827548,0.827548,0.000000,0.000000,1.074477,0.838835
9,0.643354,0.643354,1.000000,0.831800,0.831800,0.000000,0.000000,1.033424,0.820047
10,0.642158,0.642158,1.000000,0.863099,0.863099,0.000000,0.000000,1.128711,0.861863
