epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.043562,0.560835,0.482727,0.085519,0.977048,0.550448,0.426601,0.107042,0.636299,0.550423
1,0.922359,0.552099,0.370260,0.108624,0.881181,0.547773,0.333408,0.129294,0.631504,0.547756
2,0.843697,0.549647,0.294050,0.128062,0.811732,0.544938,0.266794,0.146552,0.627348,0.544839
3,0.781519,0.547583,0.233936,0.141875,0.754204,0.541650,0.212554,0.159394,0.620753,0.541553
4,0.736691,0.546221,0.190470,0.153089,0.713914,0.540591,0.173323,0.169066,0.620006,0.540479
5,0.705053,0.545785,0.159268,0.161011,0.692461,0.543391,0.149071,0.176255,0.626931,0.543491
6,0.684487,0.544889,0.139598,0.169002,0.675328,0.542592,0.132737,0.185498,0.625002,0.542657
